row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2023 VND,Tại ngày 31 tháng 12 năm > 2022 VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2023 VND,numeric__Tại ngày 31 tháng 12 năm > 2022 VND
100,100,100,TÀI SẢN NGẮN HẠN,,59.378.371.646.127,52.721.657.602.455,,,59378371646127.0,52721657602455.0
110,110,110,Tiền và các khoản tương đương tiền,3,3.649.309.062.679,8.048.519.499.886,,3.0,3649309062679.0,8048519499886.0
111,111,111,Tiền,,849.309.062.679,1.003.519.499.886,,,849309062679.0,1003519499886.0
112,112,112,Các khoản tương đương tiền,,2.800.000.000.000,7.045.000.000.000,,,2800000000000.0,7045000000000.0
120,120,120,Khoản đầu tư tài chính ngắn hạn,,34.136.473.735.678,23.036.473.735.678,,,34136473735678.0,23036473735678.0
123,123,123,Đầu tư nấm giữ đến ngày đáo hạn,4(a),34.136.473.735.678,23.036.473.735.678,,,34136473735678.0,23036473735678.0
130,130,130,Các khoản phải thu ngắn hạn,,17.524.505.185.873,16.951.812.979.246,,,17524505185873.0,16951812979246.0
131,131,131,Phải thu ngắn hạn của khách hàng,5,13.630.226.451.735,10.327.552.982.289,,5.0,13630226451735.0,10327552982289.0
132,132,132,Trả trước cho người bán ngắn hạn,6,237.525.421.274,179.570.396.401,,6.0,237525421274.0,179570396401.0
136,136,136,Phải thu ngắn hạn khác,7,4.812.980.996.391,7.443.961.190.898,,7.0,4812980996391.0,7443961190898.0
137,137,137,Dự phòng phải thu ngắn hạn khó đòi,8,(1.156.227.683.527),(1.001.215.517.464),,8.0,-1156227683527.0,-1001215517464.0
139,139,139,Tài sản thiếu chờ xử lý,,-,1.943.927.122,,,,1943927122.0
140,140,140,Hàng tồn kho,9,3.586.546.096.372,3.764.769.319.809,,9.0,3586546096372.0,3764769319809.0
141,141,141,Hàng tồn kho,,3.690.896.935.056,3.818.722.039.026,,,3690896935056.0,3818722039026.0
149,149,149,Dự phòng giảm giá hàng tồn kho,,(104.350.838.684),(53.952.719.217),,,-104350838684.0,-53952719217.0
150,150,150,Tài sản ngắn hạn khác,,481.537.565.525,920.082.067.836,,,481537565525.0,920082067836.0
151,151,151,Chỉ phí trả trước ngắn hạn,10(a),27.043.301.355,49.653.401.570,,,27043301355.0,49653401570.0
152,152,152,"Thuế giá trị gia tăng (""GTGT"") được khấu trừ",14(a),423.870.350.098,849.716.780.097,,,423870350098.0,849716780097.0
153,153,153,Thuế và các khoản phải thu Nhà nước,14(b),30.623.914.072,20.711.886.169,,,30623914072.0,20711886169.0
