row_label_raw,row_label_full,col_0,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán_1,Chứng khoán đầu tư sẵn sàng để bán_2,Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn_1,Chứng khoán đầu tư giữ đến ngày đáo hạn_2,numeric__Chứng khoán đầu tư sẵn sàng để bán,numeric__Chứng khoán đầu tư sẵn sàng để bán_1,numeric__Chứng khoán đầu tư sẵn sàng để bán_2,numeric__Chứng khoán đầu tư giữ đến ngày đáo hạn,numeric__Chứng khoán đầu tư giữ đến ngày đáo hạn_1,numeric__Chứng khoán đầu tư giữ đến ngày đáo hạn_2
,,,Dự phòng cụ thểTriệu đồng,Dự phòng chungTriệu đồng,Dự phòng giảm giáTriệu đồng,Dự phòng cụ thểTriệu đồng,Dự phòng chungTriệu đồng,Tổng cộngTriệu đồng,,,,,,
Tại ngày 1 tháng 1 năm 2024(Hoàn nhập)/trích lập trong năm,Tại ngày 1 tháng 1 năm 2024(Hoàn nhập)/trích lập trong năm,Tại ngày 1 tháng 1 năm 2024(Hoàn nhập)/trích lập trong năm,10,21.690,5.494,77.380,2.901,107.475,10.0,21690.0,5494.0,77380.0,2901.0,107475.0
Tại ngày 1 tháng 1 năm 2024(Hoàn nhập)/trích lập trong năm,Tại ngày 1 tháng 1 năm 2024(Hoàn nhập)/trích lập trong năm,Tại ngày 1 tháng 1 năm 2024(Hoàn nhập)/trích lập trong năm,-,(9.225),(5.494),309.398,(2.901),291.778,,-9225.0,-5494.0,309398.0,-2901.0,291778.0
Tại ngày 31 tháng 12 năm 2024Hoàn nhập trong năm,Tại ngày 31 tháng 12 năm 2024Hoàn nhập trong năm,Tại ngày 31 tháng 12 năm 2024Hoàn nhập trong năm,10(10),12.465(7.350),-,386.778(30),-,399.253(7.390),,,,,,
Tại ngày 31 tháng 12 năm 2024Hoàn nhập trong năm,Tại ngày 31 tháng 12 năm 2024Hoàn nhập trong năm,Tại ngày 31 tháng 12 năm 2024Hoàn nhập trong năm,10(10),12.465(7.350),-,386.778(30),-,399.253(7.390),,,,,,
Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2024Hoàn nhập trong năm > Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,-,5.115,-,386.748,-,391.863,,5115.0,,386748.0,,391863.0
