row_label_raw,row_label_full,col_0,Ảnh hưởng,Ảnh hưởng_1,numeric__Ảnh hưởng,numeric__Ảnh hưởng_1
,,,Tuyết đối Tỷ VND,Tương đối %,,
Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,,
Tăng thu nhập lãi thuần,Khoản mục có biến động chủ yếu > Tăng thu nhập lãi thuần,Tăng thu nhập lãi thuần,4.024,"13,25%",4024.0,0.1325
Tăng chi phí hoạt động,Khoản mục có biến động chủ yếu > Tăng chi phí hoạt động,Tăng chi phí hoạt động,(3.959),"(13,04)%",-3959.0,-0.1304
Giảm chi phí dự phòng rủi ro tín dụng,Khoản mục có biến động chủ yếu > Giảm chi phí dự phòng rủi ro tín dụng,Giảm chi phí dự phòng rủi ro tín dụng,9.993,"32,91%",9993.0,0.32909999999999995
Tổng,Khoản mục có biến động chủ yếu > Tổng,Tổng,10.058,"33,12%",10058.0,0.3312
