row_label_raw,row_label_full,Tên > Công ty Cho thuê tài chính TNHH MTV Ngân hàng TMCP Công thương Việt Nam,31.12.2025 > Giá gốc > 1.000.000,"31.12.2025 > Tỷ phầnnăm giữ(%) > 100,00",31.12.2024 > Giá gốc > 1.000.000,"31.12.2024 > Tỷ phầnnăm giữ(%) > 100,00",numeric__31.12.2025 > Giá gốc > 1.000.000,"numeric__31.12.2025 > Tỷ phầnnăm giữ(%) > 100,00",numeric__31.12.2024 > Giá gốc > 1.000.000,"numeric__31.12.2024 > Tỷ phầnnăm giữ(%) > 100,00"
Công ty Cổ phần Chứng khoán VietinBank,Công ty Cổ phần Chứng khoán VietinBank,Công ty Cổ phần Chứng khoán VietinBank,597.232,"75,64",597.232,"75,64",597232.0,75.64,597232.0,75.64
Công ty TNHH MTV Quản lý nợ và Khai thác Tài sản Ngân hàng TMCP Công thương Việt Nam,Công ty TNHH MTV Quản lý nợ và Khai thác Tài sản Ngân hàng TMCP Công thương Việt Nam,Công ty TNHH MTV Quản lý nợ và Khai thác Tài sản Ngân hàng TMCP Công thương Việt Nam,120.000,"100,00",120.000,"100,00",120000.0,100.0,120000.0,100.0
Tổng Công ty Cổ phần Bảo hiểm - Ngân hàng TMCP Công thương Việt Nam,Tổng Công ty Cổ phần Bảo hiểm - Ngân hàng TMCP Công thương Việt Nam,Tổng Công ty Cổ phần Bảo hiểm - Ngân hàng TMCP Công thương Việt Nam,489.150,"73,37",489.150,"73,37",489150.0,73.37,489150.0,73.37
Công ty TNHH MTV Quản lý Quỹ Ngân hàng TMCP Công thương Việt Nam,Công ty TNHH MTV Quản lý Quỹ Ngân hàng TMCP Công thương Việt Nam,Công ty TNHH MTV Quản lý Quỹ Ngân hàng TMCP Công thương Việt Nam,300.000,"100,00",300.000,"100,00",300000.0,100.0,300000.0,100.0
Công ty TNHH MTV Vàng bạc Đá quý Ngân hàng TMCP Công thương Việt Nam,Công ty TNHH MTV Vàng bạc Đá quý Ngân hàng TMCP Công thương Việt Nam,Công ty TNHH MTV Vàng bạc Đá quý Ngân hàng TMCP Công thương Việt Nam,200.000,"100,00",200.000,"100,00",200000.0,100.0,200000.0,100.0
Công ty TNHH MTV Chuyển tiền Toàn cầu - Ngân hàng TMCP Công thương Việt Nam,Công ty TNHH MTV Chuyển tiền Toàn cầu - Ngân hàng TMCP Công thương Việt Nam,Công ty TNHH MTV Chuyển tiền Toàn cầu - Ngân hàng TMCP Công thương Việt Nam,50.000,"100,00",50.000,"100,00",50000.0,100.0,50000.0,100.0
Ngân hàng TNHH Công thương Việt Nam tại Lào,Ngân hàng TNHH Công thương Việt Nam tại Lào,Ngân hàng TNHH Công thương Việt Nam tại Lào,1.367.450,"100,00",1.367.450,"100,00",1367450.0,100.0,1367450.0,100.0
,,,4.123.832,,4.123.832,,4123832.0,,4123832.0,
