row_label_raw,row_label_full,col_0,Ảnh hưởng,Ảnh hưởng_1,numeric__Ảnh hưởng,numeric__Ảnh hưởng_1
,,,Tuyết đối,Tương đối,,
,,,Tỷ VND,%,,
Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,,
Tăng thu nhập lãi thuần,Khoản mục có biến động chủ yếu > Tăng thu nhập lãi thuần,Tăng thu nhập lãi thuần,4.050,"12,75%",4050.0,0.1275
Tăng chi phí hoạt động,Khoản mục có biến động chủ yếu > Tăng chi phí hoạt động,Tăng chi phí hoạt động,(4.007),"(12,61%)",-4007.0,
Giảm chi phí dự phòng rủi ro tín dụng,Khoản mục có biến động chủ yếu > Giảm chi phí dự phòng rủi ro tín dụng,Giảm chi phí dự phòng rủi ro tín dụng,10.301,"32,43%",10301.0,0.3243
Tổng,Khoản mục có biến động chủ yếu > Tổng,Tổng,10.344,"32,57%",10344.0,0.3257
