row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốcVND,Số cuối năm > Giá trị có thể thu hồiVND,Số đầu năm > Giá gốcVND,Số đầu năm > Giá trị có thể thu hồiVND,numeric__Số cuối năm > Giá gốcVND,numeric__Số cuối năm > Giá trị có thể thu hồiVND,numeric__Số đầu năm > Giá gốcVND,numeric__Số đầu năm > Giá trị có thể thu hồiVND
Đối tượng,Đối tượng,Đối tượng,,,,,,,,
"Phải thu, cho vay khó có khả năng thu hồi","Đối tượng > Phải thu, cho vay khó có khả năng thu hồi","Phải thu, cho vay khó có khả năng thu hồi",171.039.665.072,54.967.610.484,121.641.902.015,50.701.270.446,171039665072.0,54967610484.0,121641902015.0,50701270446.0
Phải thu ngắn hạn của khách hàng,Đối tượng > Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,171.039.665.072,54.967.610.484,121.641.902.015,50.701.270.446,171039665072.0,54967610484.0,121641902015.0,50701270446.0
