row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ
a. Các khoản phải trả người bán ngắn hạn,a. Các khoản phải trả người bán ngắn hạn,a. Các khoản phải trả người bán ngắn hạn,,,,,,,,
REGAS TRADING FZE,a. Các khoản phải trả người bán ngắn hạn > REGAS TRADING FZE,REGAS TRADING FZE,30.576.737.400,30.576.737.400,-,-,30576737400.0,30576737400.0,,
Công ty TNHH Baconco,a. Các khoản phải trả người bán ngắn hạn > Công ty TNHH Baconco,Công ty TNHH Baconco,-,-,75.059.625.444,75.059.625.444,,,75059625444.0,75059625444.0
Công ty TNHH MTV Hóa chất Đức Giang Lào Cai,a. Các khoản phải trả người bán ngắn hạn > Công ty TNHH MTV Hóa chất Đức Giang Lào Cai,Công ty TNHH MTV Hóa chất Đức Giang Lào Cai,-,-,71.326.012.800,71.326.012.800,,,71326012800.0,71326012800.0
Các nhà cung cấp khác,a. Các khoản phải trả người bán ngắn hạn > Các nhà cung cấp khác,Các nhà cung cấp khác,257.628.977.870,257.628.977.870,258.795.349.852,258.795.349.852,257628977870.0,257628977870.0,258795349852.0,258795349852.0
,,,288.205.715.270,288.205.715.270,405.180.988.096,405.180.988.096,288205715270.0,288205715270.0,405180988096.0,405180988096.0
b. Phải trả người bán là các bên liên quan (Chi tiết tại Thuyết minh số 36),a. Các khoản phải trả người bán ngắn hạn > b. Phải trả người bán là các bên liên quan (Chi tiết tại Thuyết minh số 36),b. Phải trả người bán là các bên liên quan (Chi tiết tại Thuyết minh số 36),580.802.423.884,580.802.423.884,366.201.095.053,366.201.095.053,580802423884.0,580802423884.0,366201095053.0,366201095053.0
,,,580.802.423.884,580.802.423.884,366.201.095.053,366.201.095.053,580802423884.0,580802423884.0,366201095053.0,366201095053.0
Tổng cộng,a. Các khoản phải trả người bán ngắn hạn > Tổng cộng,Tổng cộng,869.008.139.154,869.008.139.154,771.382.083.149,771.382.083.149,869008139154.0,869008139154.0,771382083149.0,771382083149.0
