row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Bán hàng,Bán hàng,Bán hàng,Bán hàng,Bán hàng,,
Công ty Cổ phần Phân bón Dầu khí Cà Mau,Bán hàng > Công ty Cổ phần Phân bón Dầu khí Cà Mau,Công ty Cổ phần Phân bón Dầu khí Cà Mau,146.079.718.071,131.028.122.949,146079718071.0,131028122949.0
Tổng Công ty Khí Việt Nam - CTCP,Bán hàng > Tổng Công ty Khí Việt Nam - CTCP,Tổng Công ty Khí Việt Nam - CTCP,19.430.285.700,8.279.396.000,19430285700.0,8279396000.0
Liên doanh Việt – Nga Vietsovpetro,Bán hàng > Liên doanh Việt – Nga Vietsovpetro,Liên doanh Việt – Nga Vietsovpetro,8.219.111.395,5.918.518.983,8219111395.0,5918518983.0
Tổng Công ty Cổ phần Vận tải Dầu khí,Bán hàng > Tổng Công ty Cổ phần Vận tải Dầu khí,Tổng Công ty Cổ phần Vận tải Dầu khí,1.319.760.000,7.539.656.448,1319760000.0,7539656448.0
Công ty Cổ phần Dịch vụ Kỹ thuật PTSC Thanh Hóa,Bán hàng > Công ty Cổ phần Dịch vụ Kỹ thuật PTSC Thanh Hóa,Công ty Cổ phần Dịch vụ Kỹ thuật PTSC Thanh Hóa,396.000.000,781.560.450,396000000.0,781560450.0
Ngân hàng TMCP Đại chúng Việt Nam,Bán hàng > Ngân hàng TMCP Đại chúng Việt Nam,Ngân hàng TMCP Đại chúng Việt Nam,50.290.000,664.971.812,50290000.0,664971812.0
Công ty TNHH MTV Địa lý Giếng khoan Dầu khí,Bán hàng > Công ty TNHH MTV Địa lý Giếng khoan Dầu khí,Công ty TNHH MTV Địa lý Giếng khoan Dầu khí,-,1.231.147.143,,1231147143.0
Công ty CP Chứng Khoán Dầu Khí - Chi nhánh TP Hồ Chí Minh,Bán hàng > Công ty CP Chứng Khoán Dầu Khí - Chi nhánh TP Hồ Chí Minh,Công ty CP Chứng Khoán Dầu Khí - Chi nhánh TP Hồ Chí Minh,-,1.128.371.616,,1128371616.0
,,,175.495.165.166,156.571.745.401,175495165166.0,156571745401.0
Mua hàng,Mua hàng,Mua hàng,Mua hàng,Mua hàng,,
Tổng Công ty Khí Việt Nam - CTCP,Mua hàng > Tổng Công ty Khí Việt Nam - CTCP,Tổng Công ty Khí Việt Nam - CTCP,5.465.081.146.347,3.469.114.467.696,5465081146347.0,3469114467696.0
Tập đoàn Dầu khí Việt Nam,Mua hàng > Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,63.820.000.000,75.915.511.814,63820000000.0,75915511814.0
Công ty Cổ phần PVI,Mua hàng > Công ty Cổ phần PVI,Công ty Cổ phần PVI,108.780.305.300,13.953.048.824,108780305300.0,13953048824.0
Công ty Cổ phần Bao bì Đạm Phú Mỹ,Mua hàng > Công ty Cổ phần Bao bì Đạm Phú Mỹ,Công ty Cổ phần Bao bì Đạm Phú Mỹ,225.497.711.280,74.780.207.370,225497711280.0,74780207370.0
Tổng Công ty CP Khoan và Dịch vụ khoan Dầu khí (PVD),Mua hàng > Tổng Công ty CP Khoan và Dịch vụ khoan Dầu khí (PVD),Tổng Công ty CP Khoan và Dịch vụ khoan Dầu khí (PVD),13.432.008.532,602.484.415,13432008532.0,602484415.0
Công ty Cổ phần Cằng Dịch vụ Dầu khí Tổng hợp Phú Mỹ,Mua hàng > Công ty Cổ phần Cằng Dịch vụ Dầu khí Tổng hợp Phú Mỹ,Công ty Cổ phần Cằng Dịch vụ Dầu khí Tổng hợp Phú Mỹ,13.605.479.135,17.560.335.352,13605479135.0,17560335352.0
Công ty Cổ phần Dịch vụ Bảo vệ An ninh Dầu khí Việt Nam,Mua hàng > Công ty Cổ phần Dịch vụ Bảo vệ An ninh Dầu khí Việt Nam,Công ty Cổ phần Dịch vụ Bảo vệ An ninh Dầu khí Việt Nam,10.814.021.062,12.260.249.561,10814021062.0,12260249561.0
Công ty Cổ phần Hoá dầu và Xơ sợi Việt Nam,Mua hàng > Công ty Cổ phần Hoá dầu và Xơ sợi Việt Nam,Công ty Cổ phần Hoá dầu và Xơ sợi Việt Nam,5.408.934.288,1.462.314.427,5408934288.0,1462314427.0
Tổng Công ty Hóa chất và Dịch vụ Dầu Khí - CTCP,Mua hàng > Tổng Công ty Hóa chất và Dịch vụ Dầu Khí - CTCP,Tổng Công ty Hóa chất và Dịch vụ Dầu Khí - CTCP,5.160.456.000,-,5160456000.0,
Tổng Công ty Cổ phần Vận tải Dầu khí,Mua hàng > Tổng Công ty Cổ phần Vận tải Dầu khí,Tổng Công ty Cổ phần Vận tải Dầu khí,3.251.496.415,3.309.512.235,3251496415.0,3309512235.0
Trường Đại học Dầu khí Việt Nam,Mua hàng > Trường Đại học Dầu khí Việt Nam,Trường Đại học Dầu khí Việt Nam,1.271.900.000,-,1271900000.0,
Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Mua hàng > Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,-,8.330.024.691,,8330024691.0
Viện Dầu khí Việt Nam,Mua hàng > Viện Dầu khí Việt Nam,Viện Dầu khí Việt Nam,-,312.980.705,,312980705.0
Công đoàn Dầu khí Việt Nam,Mua hàng > Công đoàn Dầu khí Việt Nam,Công đoàn Dầu khí Việt Nam,-,17.640.000.000,,17640000000.0
Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,Mua hàng > Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,-,1.100.000.000,,1100000000.0
Công ty TNHH MTV Kiểm định Kỹ thuật An toàn Dầu khí Việt Nam,Mua hàng > Công ty TNHH MTV Kiểm định Kỹ thuật An toàn Dầu khí Việt Nam,Công ty TNHH MTV Kiểm định Kỹ thuật An toàn Dầu khí Việt Nam,-,45.257.000,,45257000.0
,,,5.916.123.458.359,3.696.386.394.090,5916123458359.0,3696386394090.0
Các khoản vay đã trả,Các khoản vay đã trả,Các khoản vay đã trả,Các khoản vay đã trả,Các khoản vay đã trả,,
Ngân hàng TMCP Đại chúng Việt Nam,Các khoản vay đã trả > Ngân hàng TMCP Đại chúng Việt Nam,Ngân hàng TMCP Đại chúng Việt Nam,199.568.519.358,194.657.305.391,199568519358.0,194657305391.0
Các khoản vay đã nhận,Các khoản vay đã nhận,Các khoản vay đã nhận,Các khoản vay đã nhận,Các khoản vay đã nhận,,
