row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
I.,I.,I.,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,
1.,I. > 1.,1.,Lợi nhuận trước thuế,01,6.605.581.936.010,3.799.471.222.620,,1.0,6605581936010.0,3799471222620.0
2.,2.,2.,Điều chỉnh cho các khoản:,,,,,,,
2.,2. > 2.,2.,Khấu hao tài sản cố định và bất động sản đầu tư,02,514.801.559.639,536.986.110.692,,2.0,514801559639.0,536986110692.0
2.,2. > 2.,2.,Các khoản dự phòng,03,329.374.106.479,36.040.728.360,,3.0,329374106479.0,36040728360.0
2.,2. > 2.,2.,Lỗ/(lãi) chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,04,4.492.199.435,(4.822.786.402),,4.0,4492199435.0,-4822786402.0
2.,2. > 2.,2.,Lãi từ hoạt động đầu tư,05,(330.771.138.384),(168.460.157.280),,5.0,-330771138384.0,-168460157280.0
2.,2. > 2.,2.,Chi phí lãi vay,06,64.787.709.845,69.266.472.919,,6.0,64787709845.0,69266472919.0
2.,2. > 2.,2.,Các khoản điều chỉnh khác,07,-,20.000.000.000,,7.0,,20000000000.0
3.,2. > 3.,3.,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,7.188.266.373.024,4.288.481.590.909,,8.0,7188266373024.0,4288481590909.0
3.,2. > 3.,3.,"Tăng, giảm các khoản phải thu",09,80.003.832.513,(149.969.462.576),,9.0,80003832513.0,-149969462576.0
3.,2. > 3.,3.,"Tăng, giảm hàng tồn kho",10,(1.258.270.907.215),(1.278.636.166.868),,10.0,-1258270907215.0,-1278636166868.0
3.,2. > 3.,3.,"Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",11,516.135.552.056,189.583.186.815,,11.0,516135552056.0,189583186815.0
3.,2. > 3.,3.,"Tăng, giảm chi phí trả trước",12,(21.066.197.693),16.446.824.039,,12.0,-21066197693.0,16446824039.0
3.,2. > 3.,3.,Tiền lãi vay đã trả,14,(64.435.955.328),(73.836.553.165),,14.0,-64435955328.0,-73836553165.0
3.,2. > 3.,3.,Thuế thu nhập doanh nghiệp đã nộp,15,(1.209.088.866.037),(302.161.819.901),,15.0,-1209088866037.0,-302161819901.0
3.,2. > 3.,3.,Tiền chi khác cho hoạt động kinh doanh,17,(270.280.230.233),(173.836.027.596),,17.0,-270280230233.0,-173836027596.0
3.,2. > 3.,3.,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,4.961.263.601.087,2.516.071.571.657,,20.0,4961263601087.0,2516071571657.0
II.,II.,II.,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
1.,II. > 1.,1.,"Tiền chi mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",21,(77.483.959.653),(221.937.019.045),,21.0,-77483959653.0,-221937019045.0
2.,II. > 2.,2.,"Tiền thu thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",22,2.494.306.734,298.617.437,,22.0,2494306734.0,298617437.0
3.,II. > 3.,3.,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác",23,(11.790.000.000.000),(5.640.000.000.000),,23.0,-11790000000000.0,-5640000000000.0
4.,II. > 4.,4.,"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,8.365.000.000.000,4.370.000.000.000,,24.0,8365000000000.0,4370000000000.0
5.,II. > 5.,5.,"Tiền thu lãi cho vay, cố tức và lợi nhuận được chia",27,273.435.614.320,172.717.516.126,,27.0,273435614320.0,172717516126.0
5.,II. > 5.,5.,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,(3.226.554.038.599),(1.318.920.885.482),,30.0,-3226554038599.0,-1318920885482.0
