row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,,
Công ty Cổ phần Phân bón Dầu khí Cà Mau,Phải thu khách hàng ngắn hạn > Công ty Cổ phần Phân bón Dầu khí Cà Mau,Công ty Cổ phần Phân bón Dầu khí Cà Mau,24.988.055.543,19.672.314.273,24988055543.0,19672314273.0
Tổng Công ty Khí Việt Nam - CTCP,Phải thu khách hàng ngắn hạn > Tổng Công ty Khí Việt Nam - CTCP,Tổng Công ty Khí Việt Nam - CTCP,6.781.403.475,-,6781403475.0,
Liên Doanh Việt – Nga Vietsovpetro,Phải thu khách hàng ngắn hạn > Liên Doanh Việt – Nga Vietsovpetro,Liên Doanh Việt – Nga Vietsovpetro,2.100.266.064,45.893.100,2100266064.0,45893100.0
Công ty Cổ phần Hoá dầu và Xơ sợi Việt Nam,Phải thu khách hàng ngắn hạn > Công ty Cổ phần Hoá dầu và Xơ sợi Việt Nam,Công ty Cổ phần Hoá dầu và Xơ sợi Việt Nam,1.516.672.105,95.704.205,1516672105.0,95704205.0
Công ty Cổ phần Dịch vụ Kỹ thuật PTSC Thanh Hóa,Phải thu khách hàng ngắn hạn > Công ty Cổ phần Dịch vụ Kỹ thuật PTSC Thanh Hóa,Công ty Cổ phần Dịch vụ Kỹ thuật PTSC Thanh Hóa,108.900.000,108.900.000,108900000.0,108900000.0
Tổng Công ty Cổ phần Vận tải Dầu khí,Phải thu khách hàng ngắn hạn > Tổng Công ty Cổ phần Vận tải Dầu khí,Tổng Công ty Cổ phần Vận tải Dầu khí,19.533.730,19.533.730,19533730.0,19533730.0
Ngân hàng TMCP Đại Chứng Việt Nam,Phải thu khách hàng ngắn hạn > Ngân hàng TMCP Đại Chứng Việt Nam,Ngân hàng TMCP Đại Chứng Việt Nam,-,2.475.000,,2475000.0
,,,35.514.830.917,19.944.820.308,35514830917.0,19944820308.0
Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,,
Công ty Cổ phần Thương mại và Dịch vụ Kỹ Thuật khoan Dầu khí,Trả trước cho người bán ngắn hạn > Công ty Cổ phần Thương mại và Dịch vụ Kỹ Thuật khoan Dầu khí,Công ty Cổ phần Thương mại và Dịch vụ Kỹ Thuật khoan Dầu khí,5.745.564.576,710.160.000,5745564576.0,710160000.0
