row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Tổng doanh thu bán hàng và cung cấp dịch vụ,Tổng doanh thu bán hàng và cung cấp dịch vụ,Tổng doanh thu bán hàng và cung cấp dịch vụ,Tổng doanh thu bán hàng và cung cấp dịch vụ,Tổng doanh thu bán hàng và cung cấp dịch vụ,,
Doanh thu kinh doanh phân bón,Tổng doanh thu bán hàng và cung cấp dịch vụ > Doanh thu kinh doanh phân bón,Doanh thu kinh doanh phân bón,14.448.178.535.222,9.575.520.809.220,14448178535222.0,9575520809220.0
Doanh thu kinh doanh hóa chất,Tổng doanh thu bán hàng và cung cấp dịch vụ > Doanh thu kinh doanh hóa chất,Doanh thu kinh doanh hóa chất,1.765.926.742.990,1.068.134.565.808,1765926742990.0,1068134565808.0
Doanh thu khác,Tổng doanh thu bán hàng và cung cấp dịch vụ > Doanh thu khác,Doanh thu khác,41.235.711.997,45.282.776.050,41235711997.0,45282776050.0
,,,16.255.340.990.209,10.688.938.151.078,16255340990209.0,10688938151078.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,,
Chiết khấu thương mại,Các khoản giảm trừ doanh thu > Chiết khấu thương mại,Chiết khấu thương mại,117.152.143.399,93.151.839.192,117152143399.0,93151839192.0
,,,117.152.143.399,93.151.839.192,117152143399.0,93151839192.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu > Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,16.138.188.846.810,10.595.786.311.886,16138188846810.0,10595786311886.0
