row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a. Phải thu ngắn hạn của khách hàng,a. Phải thu ngắn hạn của khách hàng,a. Phải thu ngắn hạn của khách hàng,a. Phải thu ngắn hạn của khách hàng,a. Phải thu ngắn hạn của khách hàng,,
Công ty TNHH MTV Thương mại và Dịch vụ Minh Dũng,a. Phải thu ngắn hạn của khách hàng > Công ty TNHH MTV Thương mại và Dịch vụ Minh Dũng,Công ty TNHH MTV Thương mại và Dịch vụ Minh Dũng,59.139.170.671,-,59139170671.0,
Công ty TNHH TMDV Phân bón Tuấn Vũ,a. Phải thu ngắn hạn của khách hàng > Công ty TNHH TMDV Phân bón Tuấn Vũ,Công ty TNHH TMDV Phân bón Tuấn Vũ,24.957.337.700,-,24957337700.0,
Công ty Cổ phần F.A,a. Phải thu ngắn hạn của khách hàng > Công ty Cổ phần F.A,Công ty Cổ phần F.A,14.426.449.918,34.003.455.213,14426449918.0,34003455213.0
Công ty TNHH Nam Du Gia Lai,a. Phải thu ngắn hạn của khách hàng > Công ty TNHH Nam Du Gia Lai,Công ty TNHH Nam Du Gia Lai,1.682.913.000,52.698.813.348,1682913000.0,52698813348.0
Liven Agrichem Pte. Ltd.,a. Phải thu ngắn hạn của khách hàng > Liven Agrichem Pte. Ltd.,Liven Agrichem Pte. Ltd.,-,36.377.540.000,,36377540000.0
Các khách hàng khác,a. Phải thu ngắn hạn của khách hàng > Các khách hàng khác,Các khách hàng khác,98.936.775.533,119.917.692.371,98936775533.0,119917692371.0
,,,199.142.646.822,242.997.500.932,199142646822.0,242997500932.0
b. Phải thu khách hàng là các bên liên quan(Chỉ tiết tại Thuyết minh số 36),a. Phải thu ngắn hạn của khách hàng > b. Phải thu khách hàng là các bên liên quan(Chỉ tiết tại Thuyết minh số 36),b. Phải thu khách hàng là các bên liên quan(Chỉ tiết tại Thuyết minh số 36),35.514.830.917,19.944.820.308,35514830917.0,19944820308.0
,,,35.514.830.917,19.944.820.308,35514830917.0,19944820308.0
Tổng cộng,a. Phải thu ngắn hạn của khách hàng > Tổng cộng,Tổng cộng,234.657.477.739,262.942.321.240,234657477739.0,262942321240.0
