row_label_raw,row_label_full,Số đầu năm,Năm nay > 179.962.834.592,Năm trước > -,numeric__Năm nay > 179.962.834.592,numeric__Năm trước > -
Trích lập dự phòng,Trích lập dự phòng,Trích lập dự phòng,8.556.684.168,179.962.834.592,8556684168.0,179962834592.0
Số cuối năm,Số cuối năm,Số cuối năm,188.519.518.760,179.962.834.592,188519518760.0,179962834592.0
