row_label_raw,row_label_full,col_0,Vốn góp của chủ sở hữu,Quỹ đầu tư phát triển,Lợi nhuận sau thuế chưa phân phối,Cộng,numeric__Vốn góp của chủ sở hữu,numeric__Quỹ đầu tư phát triển,numeric__Lợi nhuận sau thuế chưa phân phối,numeric__Cộng
Số dư đầu năm nay,Số dư đầu năm nay,Số dư đầu năm nay,4.495.371.120.000,-,22.375.409.519,4.517.746.529.519,4495371120000.0,,22375409519.0,4517746529519.0
Lợi nhuận trong năm,Lợi nhuận trong năm,Lợi nhuận trong năm,-,-,40.155.682.533,40.155.682.533,,,40155682533.0,40155682533.0
Trích lập các quỹ,Trích lập các quỹ,Trích lập các quỹ,-,6.712.622.856,(12.765.779.166),(6.053.156.310),,6712622856.0,-12765779166.0,-6053156310.0
Số dư cuối năm nay,Số dư cuối năm nay,Số dư cuối năm nay,4.495.371.120.000,6.712.622.856,49.765.312.886,4.551.849.055.742,4495371120000.0,6712622856.0,49765312886.0,4551849055742.0
