row_label_raw,row_label_full,31/12/2020 > Giá trị > VND,31/12/2020 > Kỳ hạn > Năm,01/01/2020 > Giá trị > VND,01/01/2020 > Kỳ hạn > Năm,numeric__31/12/2020 > Kỳ hạn > Năm,numeric__01/01/2020 > Giá trị > VND,numeric__01/01/2020 > Kỳ hạn > Năm
150.760.000.000,150.760.000.000,150.760.000.000,,-,,,,
150.760.000.000,150.760.000.000 > 150.760.000.000,150.760.000.000,1,-,-,1.0,,
210.119.365.081,150.760.000.000 > 210.119.365.081,210.119.365.081,,18.200.000.000,,,18200000000.0,
18.200.000.000,150.760.000.000 > 18.200.000.000,18.200.000.000,3,18.200.000.000,3,3.0,18200000000.0,3.0
200.000.000.000,150.760.000.000 > 200.000.000.000,200.000.000.000,3,-,-,3.0,,
(8.080.634.919),(8.080.634.919),(8.080.634.919),-,-,-,,,
360.879.365.081,(8.080.634.919) > 360.879.365.081,360.879.365.081,,18.200.000.000,,,18200000000.0,
