row_label_raw,row_label_full,01/01/2020,Số phải nộp trong năm,Điều chỉnh khác,Số đã nộp trong năm,31/12/2020,numeric__Số phải nộp trong năm,numeric__Điều chỉnh khác,numeric__Số đã nộp trong năm,numeric__31/12/2020
VND,VND,VND,VND,VND,VND,VND,,,,
2.766.251.326,VND > 2.766.251.326,2.766.251.326,29.173.031.921,(120.217.304),14.584.241.388,17.234.824.555,29173031921.0,-120217304.0,14584241388.0,17234824555.0
3.397.996.067,VND > 3.397.996.067,3.397.996.067,24.497.022.618,(189.428.000),4.208.568.067,23.497.022.618,24497022618.0,-189428000.0,4208568067.0,23497022618.0
956.682.644,VND > 956.682.644,956.682.644,11.072.203.379,3.327.291,10.823.241.186,1.208.972.128,11072203379.0,3327291.0,10823241186.0,1208972128.0
11.564.887,VND > 11.564.887,11.564.887,595.653.591,(11.564.887),595.653.591,-,595653591.0,-11564887.0,595653591.0,
7.132.494.924,VND > 7.132.494.924,7.132.494.924,65.337.911.509,(317.882.900),30.211.704.232,41.940.819.301,65337911509.0,-317882900.0,30211704232.0,41940819301.0
