row_label_raw,row_label_full,col_0,Vốn Điều lệ,LNST chưa phân phối,Cộng,numeric__Vốn Điều lệ,numeric__LNST chưa phân phối,numeric__Cộng
,,,VND,VND,VND,,,
Tại ngày 01/01/2019,Tại ngày 01/01/2019,Tại ngày 01/01/2019,1.200.000.000.000,51.213.335.487,1.251.213.335.487,1200000000000.0,51213335487.0,1251213335487.0
Lợi nhuận trong năm,Lợi nhuận trong năm,Lợi nhuận trong năm,-,10.155.642.338,10.155.642.338,,10155642338.0,10155642338.0
Tại ngày 31/12/2019,Tại ngày 31/12/2019,Tại ngày 31/12/2019,1.200.000.000.000,61.368.977.825,1.261.368.977.825,1200000000000.0,61368977825.0,1261368977825.0
Tăng vốn trong năm,Tăng vốn trong năm,Tăng vốn trong năm,400.000.000.000,-,400.000.000.000,400000000000.0,,400000000000.0
Lợi nhuận trong năm,Lợi nhuận trong năm,Lợi nhuận trong năm,-,96.705.660.866,96.705.660.866,,96705660866.0,96705660866.0
Tại ngày 31/12/2020,Tại ngày 31/12/2020,Tại ngày 31/12/2020,1.600.000.000.000,158.074.638.691,1.758.074.638.691,1600000000000.0,158074638691.0,1758074638691.0
