row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,5.804.520.504,3.569.315.183,5804520504.0,3569315183.0
Chi phí trả trước về thuê hoạt động TSCĐ,Chi phí trả trước về thuê hoạt động TSCĐ,Chi phí trả trước về thuê hoạt động TSCĐ,-,39.000.000,,39000000.0
"Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",2.671.363.521,2.112.345.536,2671363521.0,2112345536.0
Các khoản khác,Các khoản khác,Các khoản khác,3.133.156.983,1.417.969.647,3133156983.0,1417969647.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,13.685.180.735,17.374.212.797,13685180735.0,17374212797.0
Công cụ dụng cụ xuất dùng,Công cụ dụng cụ xuất dùng,Công cụ dụng cụ xuất dùng,2.304.617.518,-,2304617518.0,
Chi phí trả trước của dự án Westfood Hậu Giang giai đoạnchưa hoạt động,Chi phí trả trước của dự án Westfood Hậu Giang giai đoạnchưa hoạt động,Chi phí trả trước của dự án Westfood Hậu Giang giai đoạnchưa hoạt động,1.441.030.660,-,1441030660.0,
"Chi phí sửa chữa, cải tạo, bảo trì","Chi phí sửa chữa, cải tạo, bảo trì","Chi phí sửa chữa, cải tạo, bảo trì",8.222.257.906,14.296.567.745,8222257906.0,14296567745.0
Các khoản khác,Các khoản khác,Các khoản khác,1.717.274.651,3.077.645.052,1717274651.0,3077645052.0
