row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
,,,VND,VND,VND,VND,,,,
Hàng đang đi trên đường,Hàng đang đi trên đường,Hàng đang đi trên đường,14.213.190.546,-,53.186.750.957,-,14213190546.0,,53186750957.0,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",140.881.613.536,(15.810.930.650),97.783.173.359,(2.071.198.426),140881613536.0,-15810930650.0,97783173359.0,-2071198426.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",7.977.335.715,-,6.524.389.538,-,7977335715.0,,6524389538.0,
Chi phí SXKD dở dang,Chi phí SXKD dở dang,Chi phí SXKD dở dang,23.370.880.463,-,15.793.445.193,-,23370880463.0,,15793445193.0,
Thành phẩm,Thành phẩm,Thành phẩm,116.210.863.228,(1.753.505.111),95.422.719.602,(1.626.332.196),116210863228.0,-1753505111.0,95422719602.0,-1626332196.0
Hàng hóa,Hàng hóa,Hàng hóa,48.082.895.520,(169.436.100),28.004.116.531,(1.995.638.027),48082895520.0,-169436100.0,28004116531.0,-1995638027.0
Hàng gửi bán,Hàng gửi bán,Hàng gửi bán,2.734.893,-,8.387.679.049,-,2734893.0,,8387679049.0,
Cộng,Cộng,Cộng,350.739.513.900,(17.733.871.861),305.102.274.229,(5.693.168.649),350739513900.0,-17733871861.0,305102274229.0,-5693168649.0
