row_label_raw,row_label_full,col_0,Giá gốc,Dự phòng,Giá trị hợp lý,Giá gốc_1,Dự phòng_1,Giá trị hợp lý_1,numeric__Giá gốc,numeric__Dự phòng,numeric__Giá trị hợp lý,numeric__Giá gốc_1,numeric__Dự phòng_1,numeric__Giá trị hợp lý_1
,,,VND,VND,VND,VND,VND,VND,,,,,,
c) Đầu tư tài chính dài hạn,c) Đầu tư tài chính dài hạn,c) Đầu tư tài chính dài hạn,814.787.815.673,-,800.907.258.485,791.107.815.673,-,791.107.815.673,814787815673.0,,800907258485.0,791107815673.0,,791107815673.0
c1) Đầu tư vào Công ty liên kết,c1) Đầu tư vào Công ty liên kết,c1) Đầu tư vào Công ty liên kết,787.805.635.673,,773.925.078.485,787.805.635.673,-,787.805.635.673,787805635673.0,,773925078485.0,787805635673.0,,787805635673.0
Công ty CP FIT Cosmetics,Công ty CP FIT Cosmetics,Công ty CP FIT Cosmetics,423.224.780.000,-,411.313.058.833,423.224.780.000,-,423.224.780.000,423224780000.0,,411313058833.0,423224780000.0,,423224780000.0
Công ty CP Nước khoáng Khánh Hòa,Công ty CP Nước khoáng Khánh Hòa,Công ty CP Nước khoáng Khánh Hòa,364.580.855.673,-,362.612.019.652,364.580.855.673,-,364.580.855.673,364580855673.0,,362612019652.0,364580855673.0,,364580855673.0
c2) Đầu tư góp vốn vào đơn vị khác,c2) Đầu tư góp vốn vào đơn vị khác,c2) Đầu tư góp vốn vào đơn vị khác,26.982.180.000,-,26.982.180.000,3.302.180.000,-,3.302.180.000,26982180000.0,,26982180000.0,3302180000.0,,3302180000.0
Công ty CP Thương mại và Phát triển Nông,Công ty CP Thương mại và Phát triển Nông,Công ty CP Thương mại và Phát triển Nông,23.680.000.000,-,23.680.000.000,-,-,,23680000000.0,,23680000000.0,,,
Nghiệp VP,Nghiệp VP,Nghiệp VP,,,,,,,,,,,,
Công ty CP Đầu tư Phát triển Ngô Việt Nam,Nghiệp VP > Công ty CP Đầu tư Phát triển Ngô Việt Nam,Công ty CP Đầu tư Phát triển Ngô Việt Nam,3.302.180.000,-,3.302.180.000,3.302.180.000,-,3.302.180.000,3302180000.0,,3302180000.0,3302180000.0,,3302180000.0
