row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hợp lý,Số cuối năm > Dự phòng,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hợp lý,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hợp lý,numeric__Số đầu năm > Dự phòng
a) Chứng khoán kinh doanh,a) Chứng khoán kinh doanh,a) Chứng khoán kinh doanh,VND,VND,VND,VND,VND,VND,,,,,,
a) Chứng khoán kinh doanh,a) Chứng khoán kinh doanh > a) Chứng khoán kinh doanh,a) Chứng khoán kinh doanh,173.780.426.948,173.892.557.000,-,223.638.003.610,210.548.326.158,13.089.677.452,173780426948.0,173892557000.0,,223638003610.0,210548326158.0,13089677452.0
Tổng giá trị cổ phiếu,a) Chứng khoán kinh doanh > Tổng giá trị cổ phiếu,Tổng giá trị cổ phiếu,173.780.426.948,173.892.557.000,-,223.638.003.610,210.548.326.158,13.089.677.452,173780426948.0,173892557000.0,,223638003610.0,210548326158.0,13089677452.0
- Cổ phiếu đã niêm yết (i),a) Chứng khoán kinh doanh > - Cổ phiếu đã niêm yết (i),- Cổ phiếu đã niêm yết (i),1.097.869.948,1.210.000.000,-,107.708.403.610,94.618.726.158,13.089.677.452,1097869948.0,1210000000.0,,107708403610.0,94618726158.0,13089677452.0
- Đầu tư chứng khoán chưa niêm yết (ii),a) Chứng khoán kinh doanh > - Đầu tư chứng khoán chưa niêm yết (ii),- Đầu tư chứng khoán chưa niêm yết (ii),172.682.557.000,172.682.557.000,-,115.929.600.000,115.929.600.000,-,172682557000.0,172682557000.0,,115929600000.0,115929600000.0,
