row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,
Chỉ phí bảo hiểm tài sản Nhà máy Đạm Cà,a) Ngắn hạn > Chỉ phí bảo hiểm tài sản Nhà máy Đạm Cà,Chỉ phí bảo hiểm tài sản Nhà máy Đạm Cà,16.751.612.330,16.920.110.765,16751612330.0,16920110765.0
"Chỉ phí gia hạn bảo hành, bản quyền phần","a) Ngắn hạn > Chỉ phí gia hạn bảo hành, bản quyền phần","Chỉ phí gia hạn bảo hành, bản quyền phần",4.760.218.148,6.910.830.835,4760218148.0,6910830835.0
Pano quảng cáo,a) Ngắn hạn > Pano quảng cáo,Pano quảng cáo,1.240.979.132,2.677.433.264,1240979132.0,2677433264.0
Chỉ phí trả trước ngắn hạn khác,a) Ngắn hạn > Chỉ phí trả trước ngắn hạn khác,Chỉ phí trả trước ngắn hạn khác,4.480.567.257,3.163.271.748,4480567257.0,3163271748.0
,,,27.233.376.867,29.671.646.612,27233376867.0,29671646612.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,,
Lợi thể kinh doanh (*),b) Dài hạn > Lợi thể kinh doanh (*),Lợi thể kinh doanh (*),-,46.513.175.754,,46513175754.0
Chỉ phí sửa chữa tài sản cổ định,b) Dài hạn > Chỉ phí sửa chữa tài sản cổ định,Chỉ phí sửa chữa tài sản cổ định,-,20.130.240.727,,20130240727.0
Chỉ phí đào tạo cán bộ công nhân viên,b) Dài hạn > Chỉ phí đào tạo cán bộ công nhân viên,Chỉ phí đào tạo cán bộ công nhân viên,558.307.812,-,558307812.0,
Hóa chất xúc tác,b) Dài hạn > Hóa chất xúc tác,Hóa chất xúc tác,1.556.423.768,23.398.011.981,1556423768.0,23398011981.0
Chỉ phí trả trước dài hạn khác,b) Dài hạn > Chỉ phí trả trước dài hạn khác,Chỉ phí trả trước dài hạn khác,6.413.579.280,8.988.058.148,6413579280.0,8988058148.0
,,,8.528.310.860,99.029.486.610,8528310860.0,99029486610.0
