row_label_raw,row_label_full,col_0,Năm nay,Năm trước(Trình bày lại),numeric__Năm nay,numeric__Năm trước(Trình bày lại)
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",2.066.733.718.432,1.368.769.462.360,2066733718432.0,1368769462360.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,374.461.962.030,351.319.527.452,374461962030.0,351319527452.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,1.309.000.550.484,1.292.036.751.160,1309000550484.0,1292036751160.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,402.847.162.476,439.332.365.733,402847162476.0,439332365733.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,322.764.390.689,211.036.164.762,322764390689.0,211036164762.0
,,,4.475.807.784.111,3.662.494.271.467,4475807784111.0,3662494271467.0
