row_label_raw,row_label_full,col_0,Số cuối nămVND,Số cuối nămVND_1,numeric__Số cuối nămVND,numeric__Số cuối nămVND_1
Lãi vay phải trả,Lãi vay phải trả,Lãi vay phải trả,64.274.035.669,58.538.290.059,64274035669.0,58538290059.0
Chiết khấu thương mại,Chiết khấu thương mại,Chiết khấu thương mại,45.183.361.668,-,45183361668.0,
Tiền khí tạm tính điều chỉnh cho năm tài chính kết thúc ngày 31 tháng 12 năm 2017 (i),Tiền khí tạm tính điều chỉnh cho năm tài chính kết thúc ngày 31 tháng 12 năm 2017 (i),Tiền khí tạm tính điều chỉnh cho năm tài chính kết thúc ngày 31 tháng 12 năm 2017 (i),479.181.172.915,-,479181172915.0,
Chi phí bảo lãnh phải trả,Chi phí bảo lãnh phải trả,Chi phí bảo lãnh phải trả,4.370.452.035,3.948.609.528,4370452035.0,3948609528.0
Chi phí mua hàng hóa và các chi phí phải trả khác,Chi phí mua hàng hóa và các chi phí phải trả khác,Chi phí mua hàng hóa và các chi phí phải trả khác,17.275.356.797,5.388.759.449,17275356797.0,5388759449.0
,,,610.284.379.084,67.875.659.036,610284379084.0,67875659036.0
Chi phí phải trả các bên liên quan(chỉ tiết trình bày tại Thuyết minh số 36),Chi phí phải trả các bên liên quan(chỉ tiết trình bày tại Thuyết minh số 36),Chi phí phải trả các bên liên quan(chỉ tiết trình bày tại Thuyết minh số 36),479.181.172.915,-,479181172915.0,
