row_label_raw,row_label_full,col_0,Lãi suấtvay%/năm,Số đầu nămVND,Số vay trong nămVND,Số đã trả trong nămVND,Số cuối nămVND,numeric__Lãi suấtvay%/năm,numeric__Số đầu nămVND,numeric__Số vay trong nămVND,numeric__Số đã trả trong nămVND,numeric__Số cuối nămVND
Vay thầu chi,Vay thầu chi,Vay thầu chi,"Dưới 9,3",8.517.130.714.544,86.525.565.084.526,94.993.244.953.138,49.450.845.932,,8517130714544.0,86525565084526.0,94993244953138.0,49450845932.0
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,"Dưới 8,3",19.375.159.013.928,370.318.883.558.953,346.574.562.340.136,43.119.480.232.745,,19375159013928.0,370318883558953.0,346574562340136.0,43119480232745.0
- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,,2.800.000.000.000,17.138.000.000.000,12.038.000.000.000,7.900.000.000.000,,2800000000000.0,17138000000000.0,12038000000000.0,7900000000000.0
- Ngân hàng TMCP Công Thương Việt Nam,- Ngân hàng TMCP Công Thương Việt Nam,- Ngân hàng TMCP Công Thương Việt Nam,,2.400.000.000.000,23.630.000.000.000,16.050.000.000.000,9.980.000.000.000,,2400000000000.0,23630000000000.0,16050000000000.0,9980000000000.0
- Ngân hàng TMCP Ngoại Thương Việt Nam,- Ngân hàng TMCP Ngoại Thương Việt Nam,- Ngân hàng TMCP Ngoại Thương Việt Nam,,3.950.000.000.000,28.825.500.000.000,23.500.000.000.000,9.275.500.000.000,,3950000000000.0,28825500000000.0,23500000000000.0,9275500000000.0
- Các ngân hàng khác (*),- Các ngân hàng khác (*),- Các ngân hàng khác (*),,8.514.962.500.000,27.697.160.000.000,23.743.522.500.000,12.468.600.000.000,,8514962500000.0,27697160000000.0,23743522500000.0,12468600000000.0
- Vay khác,- Vay khác,- Vay khác,,1.710.196.513.928,273.028.223.558.953,271.243.039.840.136,3.495.380.232.745,,1710196513928.0,273028223558953.0,271243039840136.0,3495380232745.0
Tổng cộng,Tổng cộng,Tổng cộng,,27.892.289.728.472,456.844.448.643.479,441.567.807.293.274,43.168.931.078.677,,27892289728472.0,456844448643479.0,441567807293274.0,43168931078677.0
