row_label_raw,row_label_full,col_0,Trang,numeric__Trang
Thông tin chung,Thông tin chung,Thông tin chung,1 - 2,
Bảo cáo của Ban Tổng Giám đốc,Bảo cáo của Ban Tổng Giám đốc,Bảo cáo của Ban Tổng Giám đốc,3 - 4,
Bảo cáo kiểm toán độc lập,Bảo cáo kiểm toán độc lập,Bảo cáo kiểm toán độc lập,5 - 6,
Bảo cáo tình hình tài chính riêng,Bảo cáo tình hình tài chính riêng,Bảo cáo tình hình tài chính riêng,7 - 12,
Bảo cáo kết quả hoạt động riêng,Bảo cáo kết quả hoạt động riêng,Bảo cáo kết quả hoạt động riêng,13 - 15,
Bảo cáo lưu chuyển tiền tệ riêng,Bảo cáo lưu chuyển tiền tệ riêng,Bảo cáo lưu chuyển tiền tệ riêng,16 - 19,
Bảo cáo tình hình biến động vốn chủ sở hữu riêng,Bảo cáo tình hình biến động vốn chủ sở hữu riêng,Bảo cáo tình hình biến động vốn chủ sở hữu riêng,20 - 21,
Thuyết minh báo cáo tài chính riêng,Thuyết minh báo cáo tài chính riêng,Thuyết minh báo cáo tài chính riêng,22 - 88,
