row_label_raw,row_label_full,STT,Danh mục các khoản đầu tư,Số lượng bán Đơn vị,Tổng giá trị bán VND,Giá vốn bình quân gia quyền tính đến cuối ngày giao dịch VND,Lãi bán chứng khoán năm nay VND,Lãi bán chứng khoán năm trước VND,numeric__Danh mục các khoản đầu tư,numeric__Số lượng bán Đơn vị,numeric__Tổng giá trị bán VND,numeric__Giá vốn bình quân gia quyền tính đến cuối ngày giao dịch VND,numeric__Lãi bán chứng khoán năm nay VND,numeric__Lãi bán chứng khoán năm trước VND
1,1,1,Lãi BẢN,,,,,,,,,,,
1,1 > 1,1,Cổ phiếu và chứng khoán niêm yết (bao gồm cổ phiếu phòng ngừa rủi ro cho chứng quyền),196.608.319,4.815.925.590.607,4.676.959.739.374,138.965.851.233,154.763.251.321,,196608319.0,4815925590607.0,4676959739374.0,138965851233.0,154763251321.0
2,1 > 2,2,Cổ phiếu và Chứng chỉ quỹ chưa niêm yết,35.328.977,470.867.213.896,438.897.375.243,31.969.838.653,405.352.523,,35328977.0,470867213896.0,438897375243.0,31969838653.0,405352523.0
3,1 > 3,3,Trái phiếu niêm yết,124.762.307,13.246.910.974.130,13.195.206.974.871,51.703.999.259,9.534.821.795,,124762307.0,13246910974130.0,13195206974871.0,51703999259.0,9534821795.0
4,1 > 4,4,"Trái phiếu và chứng khoán chưa niêm yết, CCTG",70.198.697,196.171.190.058.620,195.594.765.607.112,576.424.451.508,331.396.640.139,,70198697.0,196171190058620.0,195594765607112.0,576424451508.0,331396640139.0
5,1 > 5,5,Lãi vị thể của hợp đồng CKPS,-,-,-,92.862.868.000,180.882.827.000,,,,,92862868000.0,180882827000.0
6,1 > 6,6,Chứng quyền do Công ty phát hành,1.131.534.195,517.276.382.545,329.404.228.300,187.872.154.245,281.341.643.477,,1131534195.0,517276382545.0,329404228300.0,187872154245.0,281341643477.0
,,,Tổng cộng,1.558.432.495,215.222.170.219.798,214.235.233.924.900,1.079.799.162.898,958.324.536.255,,1558432495.0,215222170219798.0,214235233924900.0,1079799162898.0,958324536255.0
