row_label_raw,row_label_full,col_0,Khối lượng giao dịch thực hiện trong năm (đơn vị),Giá trị giao dịch thực hiện trong năm (VND),numeric__Khối lượng giao dịch thực hiện trong năm (đơn vị),numeric__Giá trị giao dịch thực hiện trong năm (VND)
a. Của Công ty,a. Của Công ty,a. Của Công ty,1.317.580.441,172.197.196.471.642,1317580441.0,172197196471642.0
- Cổ phiếu,- Cổ phiếu,- Cổ phiếu,587.909.860,15.818.526.397.479,587909860.0,15818526397479.0
- Trái phiếu,- Trái phiếu,- Trái phiếu,510.642.924,103.225.045.936.931,510642924.0,103225045936931.0
- Chứng khoán khác,- Chứng khoán khác,- Chứng khoán khác,219.027.657,53.153.624.137.232,219027657.0,53153624137232.0
b. Của nhà đầu tư,b. Của nhà đầu tư,b. Của nhà đầu tư,41.344.995.473,1.397.037.140.112.241,41344995473.0,1397037140112241.0
- Cổ phiếu,- Cổ phiếu,- Cổ phiếu,40.366.559.845,853.242.933.781.944,40366559845.0,853242933781944.0
- Trái phiếu,- Trái phiếu,- Trái phiếu,117.630.248,12.199.435.188.737,117630248.0,12199435188737.0
- Chứng khoán khác,- Chứng khoán khác,- Chứng khoán khác,860.805.380,531.594.771.141.560,860805380.0,531594771141560.0
Tổng cộng,Tổng cộng,Tổng cộng,42.662.575.914,1.569.234.336.583.883,42662575914.0,1569234336583883.0
