row_label_raw,row_label_full,Các khoản đầu tư nằm giữ đến ngày đáo hạn > - Trái phiếu nằm giữ đến ngày đáo hạn (1),Hình thức sở hữu,Số cuối năm > Tỷ lệ biểu quyết của Công ty,Số cuối năm > Giá trị VND > 2.171.558.577.993,Số đầu năm > Tỷ lệ biểu quyết của Công ty,Số đầu năm > Giá trị VND > 2.156.468.315.100,numeric__Hình thức sở hữu,numeric__Số cuối năm > Tỷ lệ biểu quyết của Công ty,numeric__Số cuối năm > Giá trị VND > 2.171.558.577.993,numeric__Số đầu năm > Tỷ lệ biểu quyết của Công ty,numeric__Số đầu năm > Giá trị VND > 2.156.468.315.100
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,,,479.000.000.000,,479.000.000.000,,,479000000000.0,,479000000000.0
- Công ty TNHH Quản lý Quỹ SSI (SSIAM),- Công ty TNHH Quản lý Quỹ SSI (SSIAM),- Công ty TNHH Quản lý Quỹ SSI (SSIAM),Trực tiếp,100%,75.000.000.000,100%,75.000.000.000,,1.0,75000000000.0,1.0,75000000000.0
- Quỹ Đầu tư Thành viên SSI (SSIIMF),- Quỹ Đầu tư Thành viên SSI (SSIIMF),- Quỹ Đầu tư Thành viên SSI (SSIIMF),Trực tiếp,"76,15%",404.000.000.000,"76,15%",404.000.000.000,,0.7615000000000001,404000000000.0,0.7615000000000001,404000000000.0
"Đầu tư vào công ty liên doanh, liên kết (2)","Đầu tư vào công ty liên doanh, liên kết (2)","Đầu tư vào công ty liên doanh, liên kết (2)",,,401.285.881.529,,401.285.881.529,,,401285881529.0,,401285881529.0
- Công ty Cổ phần Tập đoàn PAN (PAN),- Công ty Cổ phần Tập đoàn PAN (PAN),- Công ty Cổ phần Tập đoàn PAN (PAN),Trực tiếp,"12,73%",391.285.881.529,"12,73%",391.285.881.529,,0.1273,391285881529.0,0.1273,391285881529.0
- Quỹ Đầu tư Công nghệ số và Y tế Việt Nam (VDHF),- Quỹ Đầu tư Công nghệ số và Y tế Việt Nam (VDHF),- Quỹ Đầu tư Công nghệ số và Y tế Việt Nam (VDHF),Trực tiếp,"20,00%",10.000.000.000,"20,00%",10.000.000.000,,0.2,10000000000.0,0.2,10000000000.0
Tổng cộng,Tổng cộng,Tổng cộng,,,3.051.844.459.522,,3.036.754.196.629,,,3051844459522.0,,3036754196629.0
