row_label_raw,row_label_full,Tên công ty,Được thành lập theo,Ngành hoạt động,Vốn điều lệ (VND),numeric__Được thành lập theo,numeric__Ngành hoạt động,numeric__Vốn điều lệ (VND)
Công tyCổ phầnTập đoànPAN (PAN),Công tyCổ phầnTập đoànPAN (PAN),Công tyCổ phầnTập đoànPAN (PAN),"Giấy Chứng nhận Đăng kýDoanh nghiệp Công ty cổ phầnsố 0301472704 ngày 19 tháng10 năm 2022 do Sở Kế hoạchvà Đầu tư tính Long An cấp(dăng ký thay đổi lần thử 23).Ban đầu, Công ty hoạt độngtheo Giấy Chứng nhận Đăng kýKinh doanh số 4103003790ngày 31 tháng 8 năm 2005.Là doanh nghiệp niêm yết trênSở Giao dịch Chứng khoánThành phố Hồ Chí Minh.","Trồng trot, chăn nuõihỗn hợp; Hoạt động dịchvụ chăn nuôi; Dịch vụsau thu hoạch; và Hoạtđồng dịch vụ trồng trot;Dịch vụ vệ sinh nhà cửa;Tư vấn đầu tư (trừ tưván tài chính); Dịch vụ tưván quản lý (trừ tư vấntài chính, kinh tế, phápluật); Dịch vụ nghiên cứu thị trường",2.162.945.800.000,,,2162945800000.0
Quỹ Đầu tưcông nghệ sốvà Y tế ViệtNam (tên cũlà Quỹ Đầu tưcông nghệ sốViệt Nam),Quỹ Đầu tưcông nghệ sốvà Y tế ViệtNam (tên cũlà Quỹ Đầu tưcông nghệ sốViệt Nam),Quỹ Đầu tưcông nghệ sốvà Y tế ViệtNam (tên cũlà Quỹ Đầu tưcông nghệ sốViệt Nam),Giấy Chứng nhận Đăng ký lậpquỹ thành viên số 38/GCN-UBCK do Chủ tịch Ủy banchứng khoán nhà nước cápgày 29 tháng 9 năm 2021 vagiấy chứng nhận điều chỉnh số53/GCN-UBCK ngày 15 tháng05 năm 2023.,Đầu tư vào chứng khoánhoặc các dạng tài sảnđầu tư khác,50.000.000.000,,,50000000000.0
