row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí môi giới chứng khoán,Chi phí môi giới chứng khoán,Chi phí môi giới chứng khoán,300.518.833.589,344.101.936.315,300518833589.0,344101936315.0
Chi phí hoạt động lưu ký,Chi phí hoạt động lưu ký,Chi phí hoạt động lưu ký,41.922.402.416,41.971.968.707,41922402416.0,41971968707.0
Chi phí lượng và các khoản khác theo lương,Chi phí lượng và các khoản khác theo lương,Chi phí lượng và các khoản khác theo lương,748.949.657.131,744.837.114.282,748949657131.0,744837114282.0
"Chi phí BHXH, BHYT, KPCĐ, BHTN","Chi phí BHXH, BHYT, KPCĐ, BHTN","Chi phí BHXH, BHYT, KPCĐ, BHTN",45.344.695.800,37.430.960.750,45344695800.0,37430960750.0
Chi phí vật tư văn phòng,Chi phí vật tư văn phòng,Chi phí vật tư văn phòng,1.287.634.906,1.306.518.241,1287634906.0,1306518241.0
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",6.710.448.319,11.312.372.975,6710448319.0,11312372975.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,53.469.165.451,45.709.588.920,53469165451.0,45709588920.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,-,75.000.000,,75000000.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,306.643.130.896,263.494.674.589,306643130896.0,263494674589.0
Chi phí về vốn,Chi phí về vốn,Chi phí về vốn,58.134.246.133,72.720.002.130,58134246133.0,72720002130.0
Chi phí khác,Chi phí khác,Chi phí khác,28.255.749.999,27.897.283.148,28255749999.0,27897283148.0
Tổng cộng,Tổng cộng,Tổng cộng,1.591.235.964.640,1.590.857.420.057,1591235964640.0,1590857420057.0
