row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. DOANH THU HOẠT ĐỘNG,,,,,,,
01,01,01,1. Lãi từ các tài sản tài chính ghi nhận thông qua lãi/lỗ (FVTPL),,3.121.960.067.805,1.969.487.653.110,,,3121960067805.0,1969487653110.0
01.1,01.1,01.1,1.1. Lãi bán các tài sản tài chính FVTPL,29.1,1.079.799.162.898,958.324.536.255,,291.0,1079799162898.0,958324536255.0
01.2,01.2,01.2,1.2. Chênh lệch tăng về đánh giá lại các tài sản tài chính FVTPL,29.2,168.026.723.172,98.865.292.061,,292.0,168026723172.0,98865292061.0
01.3,01.3,01.3,"1.3. Cổ tức, tiền lãi phát sinh từ tài sản tài chính FVTPL",29.4,1.780.367.647.509,837.123.991.593,,294.0,1780367647509.0,837123991593.0
01.4,01.4,01.4,1.4. Chênh lệch giảm do đánh giá lại phải trả chứng quyền đang lưu hành,29.3,93.766.534.226,75.173.833.201,,293.0,93766534226.0,75173833201.0
02,02,02,2. Lãi từ các khoản đầu tư nằm giữ đến ngày đáo hạn (HTM),29.4,471.376.677.174,416.576.112.085,,294.0,471376677174.0,416576112085.0
03,03,03,3. Lãi từ các khoản cho vay và phải thu,29.4,1.568.443.996.157,1.800.882.299.866,,294.0,1568443996157.0,1800882299866.0
04,04,04,4. Lãi từ tài sản tài chính sẵn sàng để bán (AFS),29.4,6.001.639.582,2.853.002.528,,294.0,6001639582.0,2853002528.0
06,06,06,5. Doanh thu nghiệp vụ môi giới chứng khoán,,1.503.143.723.501,1.708.221.510.678,,,1503143723501.0,1708221510678.0
07,07,07,"6. Doanh thu nghiệp vụ bảo lãnh, đại lý phát hành chứng khoán",,21.536.573.014,31.657.545.454,,,21536573014.0,31657545454.0
08,08,08,7. Doanh thu nghiệp vụ tư vấn đầu tư chứng khoán,,12.012.987.291,3.622.814.752,,,12012987291.0,3622814752.0
09,09,09,8. Doanh thu nghiệp vụ lưu ký chứng khoán,,39.700.597.703,39.748.444.936,,,39700597703.0,39748444936.0
10,10,10,9. Doanh thu hoạt động tư vấn tài chính,,28.667.066.626,45.097.009.759,,,28667066626.0,45097009759.0
11,11,11,10. Thu nhập hoạt động khác,31,120.588.556.652,91.205.508.189,,31.0,120588556652.0,91205508189.0
20,20,20,Cộng doanh thu hoạt động,,6.893.431.885.505,6.109.351.901.357,,,6893431885505.0,6109351901357.0
,,,II. CHI PHÍ HOẠT ĐỘNG,,,,,,,
21,21,21,1. Lỗ từ các tài sản tài chính FVTPL,,640.517.893.180,907.178.462.582,,,640517893180.0,907178462582.0
21.1,21.1,21.1,1.1. Lỗ bán các tài sản tài chính FVTPL,29.1,373.791.680.013,506.961.940.825,,291.0,373791680013.0,506961940825.0
21.2,21.2,21.2,1.2. Chênh lệch giảm đánh giá lại các tài sản tài chính FVTPL,29.2,207.840.987.288,159.200.223.140,,292.0,207840987288.0,159200223140.0
21.3,21.3,21.3,1.3. Chi phí giao dịch mua các tài sản tài chính FVTPL,,3.543.936.319,3.270.957.126,,,3543936319.0,3270957126.0
21.4,21.4,21.4,1.4. Chênh lệch tăng do đánh giá lại phải trả chứng quyền đang lưu hành,29.3,55.341.289.560,237.745.341.491,,293.0,55341289560.0,237745341491.0
23,23,23,2. Lỗ và ghi nhận chênh lệch đánh giá theo giá trị hợp lý tài sản tài chính sẵn sàng để bán (AFS) khi phân loại lai,,25.722.584.854,,,,25722584854.0,
24,24,24,"3. Trích lập/(hoàn nhập) dự phòng tài sản tài chính, xử lý tổn thất các khoản phải thu khó đòi, lỗ suy giảm tài sản tài chính và chi phí đi vay của các khoản cho vay",30,8.537.006,(1.864.347.240),,30.0,8537006.0,-1864347240.0
26,26,26,4. Chi phí hoạt động tư doanh,34,62.322.734.038,67.625.151.248,,34.0,62322734038.0,67625151248.0
27,27,27,5. Chi phí nghiệp vụ môi giới chứng khoán,32,1.316.274.309.694,1.336.543.002.998,,32.0,1316274309694.0,1336543002998.0
28,28,28,"6. Chi phí nghiệp vụ bảo lãnh, đại lý phát hành chứng khoán",32,9.919.666.680,9.520.844.919,,32.0,9919666680.0,9520844919.0
29,29,29,7. Chi phí nghiệp vụ tư vấn đầu tư chứng khoán,32,23.319.014.840,22.983.067.499,,32.0,23319014840.0,22983067499.0
30,30,30,8. Chi phí nghiệp vụ lưu ký chứng khoán,32,44.821.941.973,44.053.887.897,,32.0,44821941973.0,44053887897.0
31,31,31,9. Chi phí hoạt động tư vấn tài chính,32,33.133.552.302,47.752.237.314,,32.0,33133552302.0,47752237314.0
32,32,32,10. Chi phí hoạt động khác,"32,33",163.767.479.151,130.004.379.430,,32.33,163767479151.0,130004379430.0
40,40,40,Cộng chi phí hoạt động,,2.319.807.713.718,2.563.796.686.647,,,2319807713718.0,2563796686647.0
