row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hợp lý,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hợp lý,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hợp lý
Cổ phiếu niêm yết,Cổ phiếu niêm yết,Cổ phiếu niêm yết,-,-,125.504.190.922,122.387.500.000,,,125504190922.0,122387500000.0
Cổ phiếu chưa niêm yết,Cổ phiếu chưa niêm yết,Cổ phiếu chưa niêm yết,383.215.748.440,378.474.457.054,241.682.764.524,236.941.473.138,383215748440.0,378474457054.0,241682764524.0,236941473138.0
CTCP PAN Farm,CTCP PAN Farm,CTCP PAN Farm,53.408.921.300,53.408.921.300,53.408.921.300,53.408.921.300,53408921300.0,53408921300.0,53408921300.0,53408921300.0
CTCP ConCung,CTCP ConCung,CTCP ConCung,40.007.139.206,40.007.139.216,40.007.139.216,40.007.139.216,40007139206.0,40007139216.0,40007139216.0,40007139216.0
Cổ phiếu chưa niêm yết khác,Cổ phiếu chưa niêm yết khác,Cổ phiếu chưa niêm yết khác,289.799.687.934,285.058.396.538,148.266.704.008,143.525.412.622,289799687934.0,285058396538.0,148266704008.0,143525412622.0
Trái phiếu chưa niêm yết,Trái phiếu chưa niêm yết,Trái phiếu chưa niêm yết,37.279.382.466,37.279.382.466,22.379.282.466,22.379.282.466,37279382466.0,37279382466.0,22379282466.0,22379282466.0
Tổng cộng,Tổng cộng,Tổng cộng,420.495.130.906,415.753.839.520,389.566.237.912,381.708.255.604,420495130906.0,415753839520.0,389566237912.0,381708255604.0
