row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Thoresen Indochina SA,Thoresen Indochina SA,Thoresen Indochina SA,55.777.872.000,-,55777872000.0,
Công ty TNHH Đầu tư SSG,Công ty TNHH Đầu tư SSG,Công ty TNHH Đầu tư SSG,51.282.944.000,-,51282944000.0,
Công ty TNHH Thương mại Dịch vụ Xuất nhập khẩu,Công ty TNHH Thương mại Dịch vụ Xuất nhập khẩu,Công ty TNHH Thương mại Dịch vụ Xuất nhập khẩu,38.189.957.714,-,38189957714.0,
Tường Nguyên,Tường Nguyên,Tường Nguyên,,,,
Công ty Cổ phần Thương mại Dịch vụ Kỹ thuật,Tường Nguyên > Công ty Cổ phần Thương mại Dịch vụ Kỹ thuật,Công ty Cổ phần Thương mại Dịch vụ Kỹ thuật,32.913.800.000,-,32913800000.0,
Chấn Hưng,Chấn Hưng,Chấn Hưng,,,,
Công ty Cổ phần Bao bì Dầu khí Việt Nam,Chấn Hưng > Công ty Cổ phần Bao bì Dầu khí Việt Nam,Công ty Cổ phần Bao bì Dầu khí Việt Nam,24.296.075.251,31.978.740.750,24296075251.0,31978740750.0
Các nhà cung cấp khác,Chấn Hưng > Các nhà cung cấp khác,Các nhà cung cấp khác,227.445.328.367,200.946.655.861,227445328367.0,200946655861.0
,,,429.905.977.332,232.925.396.611,429905977332.0,232925396611.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Trả trước cho người bán ngắn hạn là các bên liên quan (Chi tiết tại Thuyết minh số 36),Trong đó: > Trả trước cho người bán ngắn hạn là các bên liên quan (Chi tiết tại Thuyết minh số 36),Trả trước cho người bán ngắn hạn là các bên liên quan (Chi tiết tại Thuyết minh số 36),28.434.926.671,118.923.252.686,28434926671.0,118923252686.0
