row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,,
a) Tập đoàn Công nghiệp - Năng lượng Quốc gia Việt Nam và các công ty con trong Tập đoàn,Phải trả người bán ngắn hạn > a) Tập đoàn Công nghiệp - Năng lượng Quốc gia Việt Nam và các công ty con trong Tập đoàn,a) Tập đoàn Công nghiệp - Năng lượng Quốc gia Việt Nam và các công ty con trong Tập đoàn,779.891.736.408,811.177.144.263,779891736408.0,811177144263.0
Chi nhánh Khí Tây Nam Bộ - Tổng Công ty Khí Việt Nam - Công ty Cổ phần,Phải trả người bán ngắn hạn > Chi nhánh Khí Tây Nam Bộ - Tổng Công ty Khí Việt Nam - Công ty Cổ phần,Chi nhánh Khí Tây Nam Bộ - Tổng Công ty Khí Việt Nam - Công ty Cổ phần,710.074.855.895,362.282.263,710074855895.0,362282263.0
Chi nhánh Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP - Công ty Điện lực Dầu khí Cà Mau,Phải trả người bán ngắn hạn > Chi nhánh Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP - Công ty Điện lực Dầu khí Cà Mau,Chi nhánh Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP - Công ty Điện lực Dầu khí Cà Mau,42.084.353.879,-,42084353879.0,
Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP - Chi nhánh Kinh doanh hóa chất dầu khí,Phải trả người bán ngắn hạn > Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP - Chi nhánh Kinh doanh hóa chất dầu khí,Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP - Chi nhánh Kinh doanh hóa chất dầu khí,25.832.398.120,32.048.231.131,25832398120.0,32048231131.0
Viện Dầu khí Việt Nam,Phải trả người bán ngắn hạn > Viện Dầu khí Việt Nam,Viện Dầu khí Việt Nam,1.801.128.514,37.909.178,1801128514.0,37909178.0
Trường Cao đẳng Dầu khí,Phải trả người bán ngắn hạn > Trường Cao đẳng Dầu khí,Trường Cao đẳng Dầu khí,99.000.000,2.010.140.000,99000000.0,2010140000.0
Tập đoàn Công nghiệp - Năng lượng Quốc gia Việt Nam,Phải trả người bán ngắn hạn > Tập đoàn Công nghiệp - Năng lượng Quốc gia Việt Nam,Tập đoàn Công nghiệp - Năng lượng Quốc gia Việt Nam,-,776.718.581.691,,776718581691.0
b) Công ty con,Phải trả người bán ngắn hạn > b) Công ty con,b) Công ty con,30.893.525.157,30.335.349.475,30893525157.0,30335349475.0
Công ty TNHH Phân bón Hàn - Việt,Phải trả người bán ngắn hạn > Công ty TNHH Phân bón Hàn - Việt,Công ty TNHH Phân bón Hàn - Việt,30.893.525.157,30.335.349.475,30893525157.0,30335349475.0
c) Các bên liên quan khác theo Chuẩn mực Kế toán Việt Nam,Phải trả người bán ngắn hạn > c) Các bên liên quan khác theo Chuẩn mực Kế toán Việt Nam,c) Các bên liên quan khác theo Chuẩn mực Kế toán Việt Nam,24.168.960.948,6.050.139.255,24168960948.0,6050139255.0
