row_label_raw,row_label_full,Ông Trần Ngọc Nguyên,Chủ tịch,numeric__Chủ tịch
Ông Văn Tiến Thanh,Ông Văn Tiến Thanh,Ông Văn Tiến Thanh,Thành viên,
Ông Nguyễn Đức Hạnh,Ông Nguyễn Đức Hạnh,Ông Nguyễn Đức Hạnh,Thành viên,
Ông Lê Đức Quang,Ông Lê Đức Quang,Ông Lê Đức Quang,Thành viên,
Ông Nguyễn Đức Thuận,Ông Nguyễn Đức Thuận,Ông Nguyễn Đức Thuận,Thành viên,
Bà Đỗ Thị Hoa,Bà Đỗ Thị Hoa,Bà Đỗ Thị Hoa,Thành viên độc lập,
Ông Lê Việt Dũng,Ông Lê Việt Dũng,Ông Lê Việt Dũng,Thành viên độc lập (bổ nhiệm ngày 16 tháng 6 năm 2025),
Ông Trường Hồng,Ông Trường Hồng,Ông Trường Hồng,Thành viên độc lập (miễn nhiệm ngày 16 tháng 6 năm 2025),
