row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
Giá trị tiềm năng phát triển (i),a. Ngắn hạn > Giá trị tiềm năng phát triển (i),Giá trị tiềm năng phát triển (i),102.883.946.711,261.059.472.455,102883946711.0,261059472455.0
"Chi phí gia hạn bảo hành, bảo trì, bản quyền phần mềm","a. Ngắn hạn > Chi phí gia hạn bảo hành, bảo trì, bản quyền phần mềm","Chi phí gia hạn bảo hành, bảo trì, bản quyền phần mềm",32.029.714.770,31.448.689.709,32029714770.0,31448689709.0
Chi phí bảo hiểm tài sản Nhà máy Sản xuất Phân đạm Cà Mau,a. Ngắn hạn > Chi phí bảo hiểm tài sản Nhà máy Sản xuất Phân đạm Cà Mau,Chi phí bảo hiểm tài sản Nhà máy Sản xuất Phân đạm Cà Mau,23.014.147.106,21.606.562.911,23014147106.0,21606562911.0
"Công cụ, dụng cụ xuất dùng","a. Ngắn hạn > Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",15.038.713.064,7.888.488.780,15038713064.0,7888488780.0
"Chi phí quảng cáo, phát triển thị trường","a. Ngắn hạn > Chi phí quảng cáo, phát triển thị trường","Chi phí quảng cáo, phát triển thị trường",5.543.642.197,19.309.890.405,5543642197.0,19309890405.0
Chi phí trả trước ngắn hạn khác,a. Ngắn hạn > Chi phí trả trước ngắn hạn khác,Chi phí trả trước ngắn hạn khác,4.164.982.154,5.074.840.527,4164982154.0,5074840527.0
,,,182.675.146.002,346.387.944.787,182675146002.0,346387944787.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
"Công cụ, dụng cụ xuất dùng","b. Dài hạn > Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",65.429.649.251,14.207.162.067,65429649251.0,14207162067.0
Chi phí thuê đất,b. Dài hạn > Chi phí thuê đất,Chi phí thuê đất,14.692.532.766,7.169.185.130,14692532766.0,7169185130.0
Chi phí sửa chữa tài sản,b. Dài hạn > Chi phí sửa chữa tài sản,Chi phí sửa chữa tài sản,16.162.171.869,4.198.244.083,16162171869.0,4198244083.0
Chi phí trả trước dài hạn khác,b. Dài hạn > Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,507.760.719,626.303.098,507760719.0,626303098.0
,,,96.792.114.605,26.200.894.378,96792114605.0,26200894378.0
