row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Dự phòng,Số cuối năm > VND Giá trị hợp lý,Số cuối năm > Giá gốc_1,Số đầu năm > Dự phòng,Số đầu năm > VND Giá trị hợp lý,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Dự phòng,numeric__Số cuối năm > VND Giá trị hợp lý,numeric__Số cuối năm > Giá gốc_1,numeric__Số đầu năm > Dự phòng,numeric__Số đầu năm > VND Giá trị hợp lý
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,634.153.638.000,-,,632.584.589.500,-,,634153638000.0,,,632584589500.0,,
- Công ty Cổ phần Bao bì Dầu khí Việt Nam (i),- Công ty Cổ phần Bao bì Dầu khí Việt Nam (i),- Công ty Cổ phần Bao bì Dầu khí Việt Nam (i),20.826.250.000,-,30.859.504.200,20.826.250.000,-,31.839.171.000,20826250000.0,,30859504200.0,20826250000.0,,31839171000.0
- Công ty TNHH Phân bón Hàn - Việt,- Công ty TNHH Phân bón Hàn - Việt,- Công ty TNHH Phân bón Hàn - Việt,613.327.388.000,-,(ii),611.758.339.500,-,(ii),613327388000.0,,,611758339500.0,,
