row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
A.,A.,A.,TÀI SẢN NGĂN HẠN,100,,13.719.792.292.408,12.372.118.360.045,,100.0,,13719792292408.0,12372118360045.0
I.,I.,I.,Tiền và các khoản tương đương tiền,110,5,3.437.503.703.247,1.785.560.179.614,,110.0,5.0,3437503703247.0,1785560179614.0
1.,1.,1.,Tiền,111,,3.237.503.703.247,1.785.560.179.614,,111.0,,3237503703247.0,1785560179614.0
2.,2.,2.,Các khoản tương đương tiền,112,,200.000.000.000,-,,112.0,,200000000000.0,
II.,II.,II.,Đầu tư tài chính ngắn hạn,120,6,4.082.000.000.000,6.982.000.000.000,,120.0,6.0,4082000000000.0,6982000000000.0
1.,1.,1.,Đầu tư nằm giữ đến ngày đáo hạn,123,,4.082.000.000.000,6.982.000.000.000,,123.0,,4082000000000.0,6982000000000.0
III.,III.,III.,Các khoản phải thu ngắn hạn,130,,1.124.974.550.673,409.165.889.674,,130.0,,1124974550673.0,409165889674.0
1.,1.,1.,Phải thu ngắn hạn của khách hàng,131,7,480.616.673.779,104.792.932.300,,131.0,7.0,480616673779.0,104792932300.0
2.,2.,2.,Trả trước cho người bán ngắn hạn,132,8,429.905.977.332,232.925.396.611,,132.0,8.0,429905977332.0,232925396611.0
3.,3.,3.,Phải thu ngắn hạn khác,136,9,257.680.423.023,114.676.084.224,,136.0,9.0,257680423023.0,114676084224.0
4.,4.,4.,Dự phòng phải thu ngắn hạn khó đòi,137,,(43.228.523.461),(43.228.523.461),,137.0,,-43228523461.0,-43228523461.0
IV.,IV.,IV.,Hàng tồn kho,140,10,4.392.975.392.998,2.699.937.010.432,,140.0,10.0,4392975392998.0,2699937010432.0
1.,1.,1.,Hàng tồn kho,141,,4.469.234.727.949,2.741.616.567.239,,141.0,,4469234727949.0,2741616567239.0
2.,2.,2.,Dự phòng giảm giá hàng tồn kho,149,,(76.259.334.951),(41.679.556.807),,149.0,,-76259334951.0,-41679556807.0
V.,V.,V.,Tài sản ngắn hạn khác,150,,682.338.645.490,495.455.280.325,,150.0,,682338645490.0,495455280325.0
1.,1.,1.,Chỉ phí trả trước ngắn hạn,151,11,182.675.146.002,346.387.944.787,,151.0,11.0,182675146002.0,346387944787.0
2.,2.,2.,Thuế giá trị gia tăng được khấu trừ,152,,499.161.297.159,148.565.133.209,,152.0,,499161297159.0,148565133209.0
3.,3.,3.,Thuế và các khoản khác phải thu Nhà nước,153,17,502.202.329,502.202.329,,153.0,17.0,502202329.0,502202329.0
B.,B.,B.,TÀI SẢN DÀI HẠN,200,,3.269.423.751.946,2.858.453.228.205,,200.0,,3269423751946.0,2858453228205.0
I.,I.,I.,Tài sản cố định,220,,1.829.324.458.837,1.581.164.764.722,,220.0,,1829324458837.0,1581164764722.0
1.,1.,1.,Tài sản cố định hữu hình,221,12,1.403.407.209.906,1.218.059.198.152,,221.0,12.0,1403407209906.0,1218059198152.0
,,,- Nguyên giá,222,,15.975.928.051.895,15.521.649.800.413,,222.0,,15975928051895.0,15521649800413.0
,,,- Giá trị hao mòn lũy kế,223,,(14.572.520.841.989),(14.303.590.602.261),,223.0,,-14572520841989.0,-14303590602261.0
2.,2.,2.,Tài sản cố định vô hình,227,13,425.917.248.931,363.105.566.570,,227.0,13.0,425917248931.0,363105566570.0
,,,- Nguyên giá,228,,635.432.311.511,536.154.678.568,,228.0,,635432311511.0,536154678568.0
,,,- Giá trị hao mòn lũy kế,229,,(209.515.062.580),(173.049.111.998),,229.0,,-209515062580.0,-173049111998.0
II.,II.,II.,Tài sản dở dang dài hạn,240,,674.661.931.138,601.000.110.098,,240.0,,674661931138.0,601000110098.0
1.,1.,1.,Chi phí xây dựng cơ bản dở dang,242,14,674.661.931.138,601.000.110.098,,242.0,14.0,674661931138.0,601000110098.0
III.,III.,III.,Đầu tư tài chính dài hạn,250,6,634.153.638.000,632.584.589.500,,250.0,6.0,634153638000.0,632584589500.0
1.,1.,1.,Đầu tư vào công ty con,251,,634.153.638.000,632.584.589.500,,251.0,,634153638000.0,632584589500.0
IV.,IV.,IV.,Tài sản dài hạn khác,260,,131.283.723.971,43.703.763.885,,260.0,,131283723971.0,43703763885.0
1.,1.,1.,Chỉ phí trả trước dài hạn,261,11,96.792.114.605,26.200.894.378,,261.0,11.0,96792114605.0,26200894378.0
2.,2.,2.,Tài sản thuế thu nhập hoãn lại,262,,34.491.609.366,17.502.869.507,,262.0,,34491609366.0,17502869507.0
,,,TỔNG CỘNG TÀI SẢN (270=100+200),270,,16.989.216.044.354,15.230.571.588.250,,270.0,,16989216044354.0,15230571588250.0
