row_label_raw,row_label_full,Ông Văn Tiến Thanh,Tổng Giám đốc,numeric__Tổng Giám đốc
Ông Trần Chí Nguyên,Ông Trần Chí Nguyên,Ông Trần Chí Nguyên,Phó Tổng Giám đốc,
Ông Nguyễn Tuấn Anh,Ông Nguyễn Tuấn Anh,Ông Nguyễn Tuấn Anh,Phó Tổng Giám đốc,
Ông Trần Thế Cường,Ông Trần Thế Cường,Ông Trần Thế Cường,Phó Tổng Giám đốc (bổ nhiệm ngày 02 tháng 6 năm 2025),
Bà Nguyễn Thị Hiền,Bà Nguyễn Thị Hiền,Bà Nguyễn Thị Hiền,Phó Tổng Giám đốc,
Ông Nguyễn Thanh Tùng,Ông Nguyễn Thanh Tùng,Ông Nguyễn Thanh Tùng,Phó Tổng Giám đốc,
Ông Lê Ngọc Minh Trí,Ông Lê Ngọc Minh Trí,Ông Lê Ngọc Minh Trí,Phó Tổng Giám đốc (miễn nhiệm ngày 01 tháng 6 năm 2025),
