row_label_raw,row_label_full,col_0,Năm 2024VND,Năm 2023VND,numeric__Năm 2024VND,numeric__Năm 2023VND
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,180.844.467.757,171.669.932.077,180844467757.0,171669932077.0
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,42.552.060.214,41.285.890.125,42552060214.0,41285890125.0
Chi phí vật liệu bao bi,Chi phí vật liệu bao bi,Chi phí vật liệu bao bi,85.543.126.133,79.950.587.782,85543126133.0,79950587782.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,1.757.005.740,-,1757005740.0,
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,925.837.537,1.014.178.538,925837537.0,1014178538.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,29.499.910.817,43.216.773.865,29499910817.0,43216773865.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,20.566.527.316,6.202.501.767,20566527316.0,6202501767.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,90.701.525.971,148.002.936.933,90701525971.0,148002936933.0
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,49.888.833.860,68.842.083.384,49888833860.0,68842083384.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,40.424.626,-,40424626.0,
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,283.998.944,593.273.322,283998944.0,593273322.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,4.316.565.922,4.702.789.241,4316565922.0,4702789241.0
Thuế phí và lệ phí,Thuế phí và lệ phí,Thuế phí và lệ phí,21.654.411.437,9.832.356.275,21654411437.0,9832356275.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,(36.043.331.838),16.103.425.891,-36043331838.0,16103425891.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,29.777.593.513,27.073.135.482,29777593513.0,27073135482.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,14.542.945.060,7.120.434.360,14542945060.0,7120434360.0
Phân bổ Lợi thế thương mại,Phân bổ Lợi thế thương mại,Phân bổ Lợi thế thương mại,6.240.084.447,13.735.438.978,6240084447.0,13735438978.0
Tổng,Tổng,Tổng,271.545.993.728,319.672.869.010,271545993728.0,319672869010.0
