row_label_raw,row_label_full,col_0,"Bán hàng hóa, thành phẩm",Cung cấp dịch vụ,Bất động sản,Tổng,"numeric__Bán hàng hóa, thành phẩm",numeric__Cung cấp dịch vụ,numeric__Bất động sản,numeric__Tổng
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản bộ phận,TÀI SẢN > Tài sản bộ phận,Tài sản bộ phận,444.734.337.334,856.488.027.179,667.767.742.145,1.968.990.106.658,444734337334.0,856488027179.0,667767742145.0,1968990106658.0
Tài sản không phân bổ,TÀI SẢN > Tài sản không phân bổ,Tài sản không phân bổ,,,,2.798.844.375.599,,,,2798844375599.0
Tổng tài sản,TÀI SẢN > Tổng tài sản,Tổng tài sản,,,,4.767.834.482.257,,,,4767834482257.0
NỘ PHẢI TRẢ,NỘ PHẢI TRẢ,NỘ PHẢI TRẢ,NỘ PHẢI TRẢ,NỘ PHẢI TRẢ,NỘ PHẢI TRẢ,NỘ PHẢI TRẢ,,,,
Nợ phải trả của các bộ phận,NỘ PHẢI TRẢ > Nợ phải trả của các bộ phận,Nợ phải trả của các bộ phận,302.060.219.493,726.223.357.936,570.819.907.163,1.599.103.484.592,302060219493.0,726223357936.0,570819907163.0,1599103484592.0
Nợ phải trả không thể phân bổ,NỘ PHẢI TRẢ > Nợ phải trả không thể phân bổ,Nợ phải trả không thể phân bổ,,,,1.611.632.166.396,,,,1611632166396.0
Tổng nợ phải trả,NỘ PHẢI TRẢ > Tổng nợ phải trả,Tổng nợ phải trả,,,,3.210.735.650.988,,,,3210735650988.0
