row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2020 > VND,01/01/2020 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2020 > VND,numeric__01/01/2020 > VND
100,100,100,A. TÀI SẢN NGĂN HẠN,,700.618.821.920,712.961.896.045,,,700618821920.0,712961896045.0
110,110,110,I. Tiền và các khoản tương đương tiền,03,6.388.448.371,55.571.016.531,,3.0,6388448371.0,55571016531.0
111,111,111,1. Tiền,,6.388.448.371,55.571.016.531,,,6388448371.0,55571016531.0
120,120,120,II. Đầu tư tài chính ngắn hạn,04,65.372.614.837,187.250.670.907,,4.0,65372614837.0,187250670907.0
121,121,121,1. Chứng khoán kinh doanh,,65.542.862.197,343.537.744.467,,,65542862197.0,343537744467.0
122,122,122,2. Dự phòng giảm giá chứng khoán kinh doanh,,(170.247.360),(156.287.073.560),,,-170247360.0,-156287073560.0
130,130,130,III. Các khoản phải thu ngắn hạn,,628.129.582.342,468.338.154.876,,,628129582342.0,468338154876.0
132,132,132,1. Trả trước cho người bán ngắn hạn,,140.000.000,-,,,140000000.0,
135,135,135,2. Phải thu về cho vay ngắn hạn,05,64.250.000.000,27.000.000.000,,5.0,64250000000.0,27000000000.0
136,136,136,3. Phải thu ngắn hạn khác,06,563.739.582.342,441.338.154.876,,6.0,563739582342.0,441338154876.0
150,150,150,V. Tài sản ngắn hạn khác,,728.176.370,1.802.053.731,,,728176370.0,1802053731.0
151,151,151,1. Chi phí trả trước ngắn hạn,,88.452.731,11.172.727,,,88452731.0,11172727.0
152,152,152,2. Thuế GTGT được khấu trừ,,639.723.639,248.174.546,,,639723639.0,248174546.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,08,-,1.542.706.458,,8.0,,1542706458.0
200,200,200,B. TÀI SẢN DÀI HẠN,,3.272.298.764.833,2.883.435.592.351,,,3272298764833.0,2883435592351.0
210,210,210,I. Các khoản phải thu dài hạn,,1.516.978.880,1.516.978.880,,,1516978880.0,1516978880.0
216,216,216,1. Phải thu dài hạn khác,06,1.516.978.880,1.516.978.880,,6.0,1516978880.0,1516978880.0
220,220,220,II. Tài sản cố định,,2.324.317.442,93.462.464,,,2324317442.0,93462464.0
221,221,221,1. Tài sản cố định hữu hình,07,2.324.317.442,93.462.464,,7.0,2324317442.0,93462464.0
222,222,222,- Nguyên giá,,16.144.456.571,15.674.093.480,,,16144456571.0,15674093480.0
223,223,223,- Giá trị hao mòn luỹ kế,,(13.820.139.129),(15.580.631.016),,,-13820139129.0,-15580631016.0
227,227,227,2. Tài sản cố định vô hình,,-,-,,,,
228,227 > 228,228,- Nguyên giá,,697.830.000,697.830.000,,,697830000.0,697830000.0
229,227 > 229,229,- Giá trị hao mòn luỹ kế,,(697.830.000),(697.830.000),,,-697830000.0,-697830000.0
250,227 > 250,250,V. Đầu tư tài chính dài hạn,04,3.267.693.562.447,2.881.306.188.714,,4.0,3267693562447.0,2881306188714.0
251,227 > 251,251,1. Đầu tư vào công ty con,,1.888.888.892.000,1.888.888.892.000,,,1888888892000.0,1888888892000.0
252,227 > 252,252,"2. Đầu tư vào công ty liên doanh, liên kết",,793.505.670.000,692.700.970.000,,,793505670000.0,692700970000.0
253,227 > 253,253,3. Đầu tư góp vốn vào đơn vị khác,,786.669.300.000,482.900.000.000,,,786669300000.0,482900000000.0
254,227 > 254,254,4. Dự phòng giám giá đầu tư tài chính dài hạn,,(201.370.299.553),(183.183.673.286),,,-201370299553.0,-183183673286.0
260,227 > 260,260,VI. Tài sản dài hạn khác,,763.906.064,518.962.293,,,763906064.0,518962293.0
261,227 > 261,261,1. Chi phí trả trước dài hạn,,763.906.064,372.629.497,,,763906064.0,372629497.0
262,227 > 262,262,2. Tài sản thuế thu nhập hoãn lại,21.a,-,146.332.796,,,,146332796.0
270,227 > 270,270,TỔNG CỘNG TÀI SẢN,,3.972.917.586.753,3.596.397.488.396,,,3972917586753.0,3596397488396.0
