row_label_raw,row_label_full,a) Tài sản thuế thu nhập hoãn lại,31/12/2020,01/01/2020,numeric__31/12/2020,numeric__01/01/2020
a) Tài sản thuế thu nhập hoãn lại,a) Tài sản thuế thu nhập hoãn lại,a) Tài sản thuế thu nhập hoãn lại,VND,VND,,
- Thuế suất thuế TNDN sử dụng để xác định giá trị tài sản thuế thu nhập hoãn lại,a) Tài sản thuế thu nhập hoãn lại > - Thuế suất thuế TNDN sử dụng để xác định giá trị tài sản thuế thu nhập hoãn lại,- Thuế suất thuế TNDN sử dụng để xác định giá trị tài sản thuế thu nhập hoãn lại,20%,20%,0.2,0.2
- Tài sản thuế thu nhập hoãn lại liên quan đến khoản lỗ tính thuế chưa sử dụng,a) Tài sản thuế thu nhập hoãn lại > - Tài sản thuế thu nhập hoãn lại liên quan đến khoản lỗ tính thuế chưa sử dụng,- Tài sản thuế thu nhập hoãn lại liên quan đến khoản lỗ tính thuế chưa sử dụng,-,146.332.796,,146332796.0
Tài sản thuế thu nhập hoãn lại,a) Tài sản thuế thu nhập hoãn lại > Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,-,146.332.796,,146332796.0
