row_label_raw,row_label_full,Tên Công ty,Nơi thành lập và hoạt động,Tỷ lệ lập term,Sản doanh demand,"Kinh doanh khu du lịch, sân golf",numeric__Nơi thành lập và hoạt động,numeric__Tỷ lệ lập term,numeric__Sản doanh demand,"numeric__Kinh doanh khu du lịch, sân golf"
- Công ty Cổ phần Sacom - Tuyên Lâm,- Công ty Cổ phần Sacom - Tuyên Lâm,- Công ty Cổ phần Sacom - Tuyên Lâm,Tỉnh Lâm Đồng,"64,09%","64,09%","Kinh doanh khu du lịch, sân golf",,0.6409,0.6409,
- Công ty Cổ phần Dây và Cáp Sacom,- Công ty Cổ phần Dây và Cáp Sacom,- Công ty Cổ phần Dây và Cáp Sacom,Tỉnh Đồng Nai,"99,92%","99,92%",Sân xuất dây cấp,,0.9992,0.9992,
- Công ty Cổ phần Địa ốc Sacom,- Công ty Cổ phần Địa ốc Sacom,- Công ty Cổ phần Địa ốc Sacom,Thành phố Hồ Chí Minh,"74,99%","74,99%",Kinh doanh bắt động sản,,0.7498999999999999,0.7498999999999999,
- Công ty TNHH Sacom Chip Sáng,- Công ty TNHH Sacom Chip Sáng,- Công ty TNHH Sacom Chip Sáng,Thành phố Hồ Chí Minh,"73,75%","73,75%",Kinh doanh dịch vụ cho thuê văn phòng,,0.7375,0.7375,
- Công ty Cổ phần Sam Nông nghiệp Công nghệ Cao,- Công ty Cổ phần Sam Nông nghiệp Công nghệ Cao,- Công ty Cổ phần Sam Nông nghiệp Công nghệ Cao,Tỉnh Đắk Nông,"72,00%","72,00%","Trồng trọt, chăn nuôi, chế biến và kinh doanh nông sản",,0.72,0.72,
