row_label_raw,row_label_full,col_0,Năm 2020,Năm 2019,numeric__Năm 2020,numeric__Năm 2019
,,,VND,VND,,
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,220.022.015.597,47.229.670.564,220022015597.0,47229670564.0
Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,1.776.492.268,38.355.320.454,1776492268.0,38355320454.0
- Chi phí không hợp lệ,- Chi phí không hợp lệ,- Chi phí không hợp lệ,1.776.492.268,1.518.178.752,1776492268.0,1518178752.0
- Chi phí lãi vay không hợp lệ,- Chi phí lãi vay không hợp lệ,- Chi phí lãi vay không hợp lệ,-,36.837.141.702,,36837141702.0
Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,(134.011.117.024),(86.316.655.000),-134011117024.0,-86316655000.0
"- Cổ tức, lợi nhuận được chia","- Cổ tức, lợi nhuận được chia","- Cổ tức, lợi nhuận được chia",(94.271.768.700),(86.316.655.000),-94271768700.0,-86316655000.0
- Chuyển lỗ các năm trước,- Chuyển lỗ các năm trước,- Chuyển lỗ các năm trước,(39.739.348.324),-,-39739348324.0,
Thu nhập chịu thuế TNDN,Thu nhập chịu thuế TNDN,Thu nhập chịu thuế TNDN,87.787.390.841,(731.663.982),87787390841.0,-731663982.0
Chi phí thuế TNDN hiện hành (thuế suất 20%),Chi phí thuế TNDN hiện hành (thuế suất 20%),Chi phí thuế TNDN hiện hành (thuế suất 20%),17.557.478.168,-,17557478168.0,
Uu đãi thuế TNDN (Giảm 30% thuế TNDN),Uu đãi thuế TNDN (Giảm 30% thuế TNDN),Uu đãi thuế TNDN (Giảm 30% thuế TNDN),(5.267.243.450),-,-5267243450.0,
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,12.290.234.718,-,12290234718.0,
Thuế thu nhập doanh nghiệp phải nộp đầu năm,Thuế thu nhập doanh nghiệp phải nộp đầu năm,Thuế thu nhập doanh nghiệp phải nộp đầu năm,(1.542.706.458),(404.353.134),-1542706458.0,-404353134.0
Thuế thu nhập doanh nghiệp đã nộp trong năm,Thuế thu nhập doanh nghiệp đã nộp trong năm,Thuế thu nhập doanh nghiệp đã nộp trong năm,-,(1.138.353.324),,-1138353324.0
Thuế TNDN phải nộp cuối năm,Thuế TNDN phải nộp cuối năm,Thuế TNDN phải nộp cuối năm,10.747.528.260,(1.542.706.458),10747528260.0,-1542706458.0
