row_label_raw,row_label_full,Tại ngày 31/12/2020,Từ 1 nămtrở xuốngVND > Tại ngày 31/12/2020,Trên 1 nàmdền 5 nămVND > Tại ngày 31/12/2020,Trên 5 nămVND > Tại ngày 31/12/2020,CộngVND > Tại ngày 31/12/2020,numeric__Từ 1 nămtrở xuốngVND > Tại ngày 31/12/2020,numeric__Trên 1 nàmdền 5 nămVND > Tại ngày 31/12/2020,numeric__Trên 5 nămVND > Tại ngày 31/12/2020,numeric__CộngVND > Tại ngày 31/12/2020
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,6.388.448.371,-,-,6.388.448.371,6388448371.0,,,6388448371.0
"Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",563.739.582.342,1.516.978.880,-,565.256.561.222,563739582342.0,1516978880.0,,565256561222.0
Các khoản cho vay,Các khoản cho vay,Các khoản cho vay,64.250.000.000,-,-,64.250.000.000,64250000000.0,,,64250000000.0
,,,634.378.030.713,1.516.978.880,-,635.895.009.593,634378030713.0,1516978880.0,,635895009593.0
