row_label_raw,row_label_full,col_0,31/12/2020,31/12/2020_1,01/01/2020,01/01/2020_1,numeric__31/12/2020,numeric__31/12/2020_1,numeric__01/01/2020,numeric__01/01/2020_1
,,,Giá gốcVND,Dự phòngVND,Giá gốcVND,Dự phòngVND,,,,
Hàng mua đang đi đường,Hàng mua đang đi đường,Hàng mua đang đi đường,6.626.345.000,-,109.404.300,-,6626345000.0,,109404300.0,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",96.755.635.218,(11.147.796.550),112.053.911.829,(10.869.141.245),96755635218.0,-11147796550.0,112053911829.0,-10869141245.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",10.711.481.713,-,8.410.477.020,-,10711481713.0,,8410477020.0,
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,1.491.266.964.668,-,1.444.777.087.768,-,1491266964668.0,,1444777087768.0,
"- Kính, sứ, sen vòi, khác","- Kính, sứ, sen vòi, khác","- Kính, sứ, sen vòi, khác",14.195.055.158,-,18.735.920.414,-,14195055158.0,,18735920414.0,
"- Bắt động sản, xây dựng","- Bắt động sản, xây dựng","- Bắt động sản, xây dựng",1.477.071.909.510,-,1.426.041.167.354,-,1477071909510.0,,1426041167354.0,
Thành phẩm,Thành phẩm,Thành phẩm,453.604.781.764,(22.904.195.663),463.465.469.178,(12.243.252.864),453604781764.0,-22904195663.0,463465469178.0,-12243252864.0
"- Kính, sứ, sen vòi, khác","- Kính, sứ, sen vòi, khác","- Kính, sứ, sen vòi, khác",344.751.836.285,(22.904.195.663),333.206.797.297,(12.243.252.864),344751836285.0,-22904195663.0,333206797297.0,-12243252864.0
"- Bắt động sản, xây dựng","- Bắt động sản, xây dựng","- Bắt động sản, xây dựng",108.852.945.479,-,130.258.671.881,-,108852945479.0,,130258671881.0,
Hàng hoá,Hàng hoá,Hàng hoá,28.143.323.038,-,13.719.221.705,-,28143323038.0,,13719221705.0,
"- Kính, sứ, sen vòi, khác","- Kính, sứ, sen vòi, khác","- Kính, sứ, sen vòi, khác",19.330.020.945,-,13.179.597.482,-,19330020945.0,,13179597482.0,
"- Bắt động sản, xây dựng","- Bắt động sản, xây dựng","- Bắt động sản, xây dựng",8.813.302.093,-,539.624.223,,8813302093.0,,539624223.0,
Hàng gửi đi bán,Hàng gửi đi bán,Hàng gửi đi bán,290.276.123,-,243.411.413,-,290276123.0,,243411413.0,
,,,2.087.398.807.524,(34.051.992.213),2.042.778.983.213,(23.112.394.109),2087398807524.0,-34051992213.0,2042778983213.0,-23112394109.0
