row_label_raw,row_label_full,col_0,Năm 2020,Năm 2019,numeric__Năm 2020,numeric__Năm 2019
,,,VND,VND,,
Vốn đầu tư của chủ sở hữu,Vốn đầu tư của chủ sở hữu,Vốn đầu tư của chủ sở hữu,Vốn đầu tư của chủ sở hữu,Vốn đầu tư của chủ sở hữu,,
- Vốn góp đầu năm,Vốn đầu tư của chủ sở hữu > - Vốn góp đầu năm,- Vốn góp đầu năm,4.483.500.000.000,4.483.500.000.000,4483500000000.0,4483500000000.0
- Vốn góp cuối năm,Vốn đầu tư của chủ sở hữu > - Vốn góp cuối năm,- Vốn góp cuối năm,4.483.500.000.000,4.483.500.000.000,4483500000000.0,4483500000000.0
"Cổ tức, lợi nhuận","Cổ tức, lợi nhuận","Cổ tức, lợi nhuận","Cổ tức, lợi nhuận","Cổ tức, lợi nhuận",,
"- Cổ tức, lợi nhuận phải trả đầu năm","Cổ tức, lợi nhuận > - Cổ tức, lợi nhuận phải trả đầu năm","- Cổ tức, lợi nhuận phải trả đầu năm",1.853.893.752,1.473.551.002,1853893752.0,1473551002.0
"- Cổ tức, lợi nhuận phải trả trong năm","Cổ tức, lợi nhuận > - Cổ tức, lợi nhuận phải trả trong năm","- Cổ tức, lợi nhuận phải trả trong năm",493.185.000.000,448.350.000.000,493185000000.0,448350000000.0
"+ Cổ tức, lợi nhuận chia trên lợi nhuận năm trước","Cổ tức, lợi nhuận > + Cổ tức, lợi nhuận chia trên lợi nhuận năm trước","+ Cổ tức, lợi nhuận chia trên lợi nhuận năm trước",493.185.000.000,448.350.000.000,493185000000.0,448350000000.0
"- Cổ tức, lợi nhuận đã chi trả bằng tiền","Cổ tức, lợi nhuận > - Cổ tức, lợi nhuận đã chi trả bằng tiền","- Cổ tức, lợi nhuận đã chi trả bằng tiền",492.733.334.500,447.969.657.250,492733334500.0,447969657250.0
"+ Cổ tức, lợi nhuận chia trên lợi nhuận năm trước","Cổ tức, lợi nhuận > + Cổ tức, lợi nhuận chia trên lợi nhuận năm trước","+ Cổ tức, lợi nhuận chia trên lợi nhuận năm trước",492.733.334.500,447.969.657.250,492733334500.0,447969657250.0
- Số dư cuối năm,"Cổ tức, lợi nhuận > - Số dư cuối năm",- Số dư cuối năm,2.305.559.252,1.853.893.752,2305559252.0,1853893752.0
