row_label_raw,row_label_full,col_0,31/12/2020 > Giá trị,31/12/2020 > Dự phòng,01/01/2020 (đã điều chỉnh) > Giá trị,01/01/2020 (đã điều chỉnh) > Dự phòng,numeric__31/12/2020 > Giá trị,numeric__31/12/2020 > Dự phòng,numeric__01/01/2020 (đã điều chỉnh) > Giá trị,numeric__01/01/2020 (đã điều chỉnh) > Dự phòng
,,,VND,VND,VND,VND,,,,
b) Dải hạn,b) Dải hạn,b) Dải hạn,b) Dải hạn,b) Dải hạn,b) Dải hạn,b) Dải hạn,,,,
"Ký cược, ký quỹ","b) Dải hạn > Ký cược, ký quỹ","Ký cược, ký quỹ",367.163.127,-,397.045.354,-,367163127.0,,397045354.0,
Phải thu khác,b) Dải hạn > Phải thu khác,Phải thu khác,207.238.331.328,-,224.813.638.086,-,207238331328.0,,224813638086.0,
- Phải thu Công ty CP Đầu tư Xây dựng và Kinh doanh nước sạch (VIWACO) (7.2),b) Dải hạn > - Phải thu Công ty CP Đầu tư Xây dựng và Kinh doanh nước sạch (VIWACO) (7.2),- Phải thu Công ty CP Đầu tư Xây dựng và Kinh doanh nước sạch (VIWACO) (7.2),900.000.000,-,1.350.000.000,-,900000000.0,,1350000000.0,
- Tiền đền bù GPMB chờ được trừ vào tiền thuê đất phải nộp (7.3),b) Dải hạn > - Tiền đền bù GPMB chờ được trừ vào tiền thuê đất phải nộp (7.3),- Tiền đền bù GPMB chờ được trừ vào tiền thuê đất phải nộp (7.3),206.338.331.328,-,223.432.206.498,-,206338331328.0,,223432206498.0,
- Các khoản phải thu khác,b) Dải hạn > - Các khoản phải thu khác,- Các khoản phải thu khác,-,-,31.431.588,-,,,31431588.0,
,,,207.605.494.455,-,225.210.683.440,-,207605494455.0,,225210683440.0,
