row_label_raw,row_label_full,col_0,31/12/2020,01/01/2020,numeric__31/12/2020,numeric__01/01/2020
,,,VND,VND,,
Xây dựng cơ bản,Xây dựng cơ bản,Xây dựng cơ bản,3.010.006.990.723,1.499.608.462.178,3010006990723.0,1499608462178.0
- Dự án Khu công nghiệp Yên Phong mở rộng\( ^{(16.1)} \),- Dự án Khu công nghiệp Yên Phong mở rộng\( ^{(16.1)} \),- Dự án Khu công nghiệp Yên Phong mở rộng\( ^{(16.1)} \),719.410.295.944,66.641.818.236,719410295944.0,66641818236.0
- Dự án Khu công nghiệp Đông Mai\( ^{(16.2)} \),- Dự án Khu công nghiệp Đông Mai\( ^{(16.2)} \),- Dự án Khu công nghiệp Đông Mai\( ^{(16.2)} \),350.326.001.615,109.821.440.896,350326001615.0,109821440896.0
- Dự án Khu công nghiệp Đồng Văn IV giai đoạn I\( ^{(16.3)} \),- Dự án Khu công nghiệp Đồng Văn IV giai đoạn I\( ^{(16.3)} \),- Dự án Khu công nghiệp Đồng Văn IV giai đoạn I\( ^{(16.3)} \),5.649.992.798,22.166.842.515,5649992798.0,22166842515.0
- Dự án Khu công nghiệp Đồng Văn IV giai đoạn II\( ^{(16.4)} \),- Dự án Khu công nghiệp Đồng Văn IV giai đoạn II\( ^{(16.4)} \),- Dự án Khu công nghiệp Đồng Văn IV giai đoạn II\( ^{(16.4)} \),61.126.453.448,495.631.867.393,61126453448.0,495631867393.0
- Dự án Khu công nghiệp và đô thị Yên Phong\( ^{(16.5)} \),- Dự án Khu công nghiệp và đô thị Yên Phong\( ^{(16.5)} \),- Dự án Khu công nghiệp và đô thị Yên Phong\( ^{(16.5)} \),111.047.671.266,115.577.462.595,111047671266.0,115577462595.0
- Dự án Khu công nghiệp Tiền Hải - Thái Bình\( ^{(16.6)} \),- Dự án Khu công nghiệp Tiền Hải - Thái Bình\( ^{(16.6)} \),- Dự án Khu công nghiệp Tiền Hải - Thái Bình\( ^{(16.6)} \),315.947.560.027,204.278.910.597,315947560027.0,204278910597.0
- Dự án Khu công nghiệp Phú Hà giai đoạn I\( ^{(16.7)} \),- Dự án Khu công nghiệp Phú Hà giai đoạn I\( ^{(16.7)} \),- Dự án Khu công nghiệp Phú Hà giai đoạn I\( ^{(16.7)} \),354.775.818.964,75.560.360.348,354775818964.0,75560360348.0
- Dự án đề tài bê tông khí chung áp\( ^{(16.8)} \),- Dự án đề tài bê tông khí chung áp\( ^{(16.8)} \),- Dự án đề tài bê tông khí chung áp\( ^{(16.8)} \),18.801.774.640,18.801.774.640,18801774640.0,18801774640.0
