row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,8.180.013.371.207,6.529.891.553.340,,,8180013371207.0,6529891553340.0
310,310,310,I. Nợ ngắn hạn,,6.757.387.367.397,5.554.945.442.317,,,6757387367397.0,5554945442317.0
311,311,311,1. Phải trả người bán ngắn hạn,15.1,1.620.489.926.985,626.270.248.080,,151.0,1620489926985.0,626270248080.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,15.2,152.344.207.252,134.061.742.054,,152.0,152344207252.0,134061742054.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,16,196.510.882.399,71.263.611.531,,16.0,196510882399.0,71263611531.0
314,314,314,4. Phải trả người lao động,,82.046.846.238,40.673.027.547,,,82046846238.0,40673027547.0
315,315,315,5. Chi phí phải trả ngắn hạn,17,262.426.636.612,104.040.657.497,,17.0,262426636612.0,104040657497.0
319,319,319,6. Phải trả ngắn hạn khác,18,46.540.401.931,48.854.120.155,,18.0,46540401931.0,48854120155.0
320,320,320,7. Vay và nợ thuê tài chính ngắn hạn,19,4.366.172.782.781,4.521.419.411.847,,19.0,4366172782781.0,4521419411847.0
322,322,322,"8. Quỹ khen thưởng, phúc lợi",,30.855.683.199,8.362.623.606,,,30855683199.0,8362623606.0
330,330,330,II. Nợ dài hạn,,1.422.626.003.810,974.946.111.023,,,1422626003810.0,974946111023.0
338,338,338,1. Vay và nợ thuê tài chính dài hạn,19,1.418.572.001.810,969.894.221.023,,19.0,1418572001810.0,969894221023.0
342,342,342,2. Dự phòng phải trả dài hạn,,4.054.002.000,5.051.890.000,,,4054002000.0,5051890000.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,4.129.972.564.266,2.910.722.465.523,,,4129972564266.0,2910722465523.0
410,410,410,I. Vốn chủ sở hữu,20.1,4.129.972.564.266,2.910.722.465.523,,201.0,4129972564266.0,2910722465523.0
411,411,411,1. Vốn cổ phần,,1.965.398.290.000,1.007.907.900.000,,,1965398290000.0,1007907900000.0
411a,411a,411a,Cổ phiếu cổ đông có quyền biểu quyết,,1.965.398.290.000,1.007.907.900.000,,,1965398290000.0,1007907900000.0
412,412,412,2. Thặng dư vốn cổ phần,,551.571.933.521,487.290.470.363,,,551571933521.0,487290470363.0
415,415,415,3. Cổ phiếu quỹ,,-,(52.113.695.510),,,,-52113695510.0
418,418,418,4. Quỹ đầu tư phát triển,,-,8.525.313.060,,,,8525313060.0
420,420,420,5. Quỹ khác thuộc vốn chủ sở hữu,,6.784.575.670,6.605.155.369,,,6784575670.0,6605155369.0
421,421,421,6. Lợi nhuận sau thuế chưa phân phối,,1.602.771.684.847,1.452.507.322.241,,,1602771684847.0,1452507322241.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,98.578.241.748,799.632.780.434,,,98578241748.0,799632780434.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,1.504.193.443.099,652.874.541.807,,,1504193443099.0,652874541807.0
429,429,429,7. Lợi ích cổ đông không kiểm soát,,3.446.080.228,-,,,3446080228.0,
440,440,440,TỔNG CỘNG NGUỒN VỐN,,12.309.985.935.473,9.440.614.018.863,,,12309985935473.0,9440614018863.0
