row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Bảo cáo kết quả hoạt động kinh doanh hợp nhất,Bảo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Bảo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Bảo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,33.017.132.333,30.030.570.812,2.986.561.521,10.637.554.324,33017132333.0,30030570812.0,2986561521.0,10637554324.0
Chi phí trích trước,Chi phí trích trước,Chi phí trích trước,45.849.491.271,17.689.924.504,28.159.566.767,12.095.247.512,45849491271.0,17689924504.0,28159566767.0,12095247512.0
Các khoản dự phòng,Các khoản dự phòng,Các khoản dự phòng,13.760.789.860,7.203.103.336,6.557.686.524,5.115.650.021,13760789860.0,7203103336.0,6557686524.0,5115650021.0
Chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,68.118.757,1.910.474.749,(1.842.355.992),1.258.511.931,68118757.0,1910474749.0,-1842355992.0,1258511931.0
Khác,Khác,Khác,2.108.784.418,2.636.420.443,(527.636.025),(844.041.671),2108784418.0,2636420443.0,-527636025.0,-844041671.0
Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,94.804.316.639,59.470.493.844,,,94804316639.0,59470493844.0,,
Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,,,35.333.822.795,28.262.922.117,,,35333822795.0,28262922117.0
