row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGÂN HẠN,,7.057.496.113.079,5.169.208.246.510,,,7057496113079.0,5169208246510.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,576.620.705.083,276.693.474.303,,4.0,576620705083.0,276693474303.0
111,111,111,1. Tiền,,576.477.183.208,276.553.474.303,,,576477183208.0,276553474303.0
112,112,112,2. Các khoản tương đương tiền,,143.521.875,140.000.000,,,143521875.0,140000000.0
130,130,130,II. Các khoản phải thu ngắn hạn,,1.097.734.614.933,771.974.037.263,,,1097734614933.0,771974037263.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,5.1,512.883.028.481,463.585.455.917,,51.0,512883028481.0,463585455917.0
132,132,132,2. Trả trước cho người bán ngắn hạn,5.2,418.334.564.354,167.828.872.721,,52.0,418334564354.0,167828872721.0
135,135,135,3. Phải thu về cho vay ngắn hạn,,400.000.000,400.000.000,,,400000000.0,400000000.0
136,136,136,4. Phải thu ngắn hạn khác,6,172.878.302.008,145.139.853.044,,6.0,172878302008.0,145139853044.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(6.761.279.910),(4.980.144.419),,,-6761279910.0,-4980144419.0
140,140,140,III. Hàng tồn kho,7,4.821.500.983.389,3.543.824.680.642,,7.0,4821500983389.0,3543824680642.0
141,141,141,1. Hàng tồn kho,,4.835.669.252.872,3.556.893.515.074,,,4835669252872.0,3556893515074.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(14.168.269.483),(13.068.834.432),,,-14168269483.0,-13068834432.0
150,150,150,IV. Tài sản ngắn hạn khác,,561.639.809.674,576.716.054.302,,,561639809674.0,576716054302.0
151,151,151,1. Chi phí trả trước ngắn hạn,8,89.057.046.906,70.777.061.388,,8.0,89057046906.0,70777061388.0
152,152,152,2. Thuế giá trị gia tăng được khấu trừ,16,472.570.764.899,505.938.992.914,,16.0,472570764899.0,505938992914.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,,11.997.869,-,,,11997869.0,
200,200,200,B. TÀI SẢN DÀI HẠN,,5.252.489.822.394,4.271.405.772.353,,,5252489822394.0,4271405772353.0
210,210,210,I. Các khoản phải thu dài hạn,,28.470.549.901,28.585.549.901,,,28470549901.0,28585549901.0
215,215,215,1. Phải thu về cho vay dài hạn,9,25.000.000.000,25.000.000.000,,9.0,25000000000.0,25000000000.0
216,216,216,2. Phải thu dài hạn khác,6,3.470.549.901,3.585.549.901,,6.0,3470549901.0,3585549901.0
220,220,220,II. Tài sản cố định,,4.590.256.155.671,3.923.344.582.750,,,4590256155671.0,3923344582750.0
221,221,221,1. Tài sản cố định hữu hình,10,4.010.721.553.262,3.403.033.912.877,,10.0,4010721553262.0,3403033912877.0
222,222,222,Nguyên giá,,6.334.589.034.551,5.246.748.844.976,,,6334589034551.0,5246748844976.0
223,223,223,Giá trị khấu hao lũy kế,,(2.323.867.481.289),(1.843.714.932.099),,,-2323867481289.0,-1843714932099.0
224,224,224,2. Tài sản cố định thuê tài chính,11,286.223.132.542,225.651.722.500,,11.0,286223132542.0,225651722500.0
225,225,225,Nguyên giá,,390.450.105.019,283.930.508.092,,,390450105019.0,283930508092.0
226,226,226,Giá trị khấu hao lũy kế,,(104.226.972.477),(58.278.785.592),,,-104226972477.0,-58278785592.0
227,227,227,3. Tài sản cố định vô hình,12,293.311.469.867,294.658.947.373,,12.0,293311469867.0,294658947373.0
228,228,228,Nguyên giá,,322.941.011.046,320.750.579.776,,,322941011046.0,320750579776.0
229,229,229,Giá trị hao mòn lũy kế,,(29.629.541.179),(26.091.632.403),,,-29629541179.0,-26091632403.0
240,240,240,III. Tài sản dở dang dài hạn,,294.089.597.497,111.013.797.983,,,294089597497.0,111013797983.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,13,294.089.597.497,111.013.797.983,,13.0,294089597497.0,111013797983.0
250,250,250,IV. Đầu tư tài chính dài hạn,14,25.902.371.384,38.352.640.301,,14.0,25902371384.0,38352640301.0
252,252,252,1. Đầu tư vào công ty liên kết,,25.902.371.384,33.985.640.301,,,25902371384.0,33985640301.0
253,253,253,2. Đầu tư góp vốn vào đơn vị khác,,-,4.367.000.000,,,,4367000000.0
260,260,260,V. Tài sản dài hạn khác,,313.771.147.941,170.109.201.418,,,313771147941.0,170109201418.0
261,261,261,1. Chi phí trả trước dài hạn,8,218.966.831.302,110.638.707.574,,8.0,218966831302.0,110638707574.0
262,262,262,2. Tài sản thuê thu nhập hoãn lại,26.3,94.804.316.639,59.470.493.844,,263.0,94804316639.0,59470493844.0
270,270,270,TỔNG CỘNG TÀI SẢN,,12.309.985.935.473,9.440.614.018.863,,,12309985935473.0,9440614018863.0
