row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
,,,Tổng các khoản thanh toán tiền thuê tài chính tối thiểu,Lãi thuê tài chính,Nợ gốc,Tổng các khoản thanh toán tiền thuê tài chính tối thiểu,Lãi thuê tài chính,Nợ gốc,,,,,,
Nợ thuê tài chính ngắn hạn,Nợ thuê tài chính ngắn hạn,Nợ thuê tài chính ngắn hạn,Nợ thuê tài chính ngắn hạn,Nợ thuê tài chính ngắn hạn,Nợ thuê tài chính ngắn hạn,Nợ thuê tài chính ngắn hạn,Nợ thuê tài chính ngắn hạn,Nợ thuê tài chính ngắn hạn,,,,,,
Dưới 1 năm,Nợ thuê tài chính ngắn hạn > Dưới 1 năm,Dưới 1 năm,82.543.681.008,11.206.673.419,71.337.007.589,56.474.403.722,10.419.523.738,46.054.879.984,82543681008.0,11206673419.0,71337007589.0,56474403722.0,10419523738.0,46054879984.0
Nợ thuê tài chính dài hạn,Nợ thuê tài chính dài hạn,Nợ thuê tài chính dài hạn,Nợ thuê tài chính dài hạn,Nợ thuê tài chính dài hạn,Nợ thuê tài chính dài hạn,Nợ thuê tài chính dài hạn,Nợ thuê tài chính dài hạn,Nợ thuê tài chính dài hạn,,,,,,
Từ 1 - 5 năm,Nợ thuê tài chính dài hạn > Từ 1 - 5 năm,Từ 1 - 5 năm,110.918.984.884,8.983.715.766,101.935.269.118,110.179.398.375,11.300.585.622,98.878.812.753,110918984884.0,8983715766.0,101935269118.0,110179398375.0,11300585622.0,98878812753.0
TỔNG CỘNG,Nợ thuê tài chính dài hạn > TỔNG CỘNG,TỔNG CỘNG,193.462.665.892,20.190.389.185,173.272.276.707,166.653.802.097,21.720.109.360,144.933.692.737,193462665892.0,20190389185.0,173272276707.0,166653802097.0,21720109360.0,144933692737.0
