row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,340.564.271.336,340564271336.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,1.316.636.732.692,1316636732692.0
