row_label_raw,row_label_full,"Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > Công ty Mua bán điện - Tập đoàn Điện lực Việt Nam (""EPTC-EVN"")","Số cuối năm > Giá gốc > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 652.464.320.898","Số cuối năm > Dự phòng > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 481.379.293.897","Số cuối năm > VNDGiá trị có thể thu hồi được > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 171.085.027.001","Số đầu năm > Giá gốc > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 114.098.198.496","Số đầu năm > Dự phòng > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 62.688.630.684","Số đầu năm > VNDGiá trị có thể thu hồi được > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 51.409.567.812","numeric__Số cuối năm > Giá gốc > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 652.464.320.898","numeric__Số cuối năm > Dự phòng > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 481.379.293.897","numeric__Số cuối năm > VNDGiá trị có thể thu hồi được > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 171.085.027.001","numeric__Số đầu năm > Giá gốc > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 114.098.198.496","numeric__Số đầu năm > Dự phòng > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 62.688.630.684","numeric__Số đầu năm > VNDGiá trị có thể thu hồi được > Giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc khó có khả năng thu hồi > 51.409.567.812"
Ban Quản lý Dự án Điện lực Dầu khí Vũng Áng - Quảng Trạch,Ban Quản lý Dự án Điện lực Dầu khí Vũng Áng - Quảng Trạch,Ban Quản lý Dự án Điện lực Dầu khí Vũng Áng - Quảng Trạch,19.494.009.530,19.494.009.530,-,19.494.009.530,19.494.009.530,-,19494009530.0,19494009530.0,,19494009530.0,19494009530.0,
Công ty Cổ phần Tư vấn Dự án Điện lực Dầu khí,Công ty Cổ phần Tư vấn Dự án Điện lực Dầu khí,Công ty Cổ phần Tư vấn Dự án Điện lực Dầu khí,7.860.374.881,7.860.374.881,-,7.860.374.881,7.860.374.881,-,7860374881.0,7860374881.0,,7860374881.0,7860374881.0,
Công ty Cổ phần Xây lắp Dầu khí Miền Trung,Công ty Cổ phần Xây lắp Dầu khí Miền Trung,Công ty Cổ phần Xây lắp Dầu khí Miền Trung,7.045.317.471,6.646.026.471,399.291.000,7.045.317.471,7.045.317.471,-,7045317471.0,6646026471.0,399291000.0,7045317471.0,7045317471.0,
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,1.602.944.864,1.602.944.864,-,1.602.944.864,1.602.944.864,-,1602944864.0,1602944864.0,,1602944864.0,1602944864.0,
,,,688.466.967.644,516.982.649.643,171.484.318.001,150.100.845.242,98.691.277.430,51.409.567.812,688466967644.0,516982649643.0,171484318001.0,150100845242.0,98691277430.0,51409567812.0
