row_label_raw,row_label_full,Tập đoàn:,2015Nghìn VND,2014Nghìn VNDPhân loại lại,numeric__2015Nghìn VND,numeric__2014Nghìn VNDPhân loại lại
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,2.665.267.495,2.853.656.655,2665267495.0,2853656655.0
Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,(7.392.789),(27.924.847),-7392789.0,-27924847.0
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,2.657.874.706,2.825.731.808,2657874706.0,2825731808.0
