row_label_raw,row_label_full,col_0,Tập đoàn,Tập đoàn_1,Công ty,Công ty_1,numeric__Tập đoàn,numeric__Tập đoàn_1,numeric__Công ty,numeric__Công ty_1
,,,2015Nghìn VND,2014Nghìn VND,2015Nghìn VND,2014Nghìn VND,,,,
Chi phí thuế hiện hành,Chi phí thuế hiện hành,Chi phí thuế hiện hành,,,,,,,,
Năm hiện hành,Chi phí thuế hiện hành > Năm hiện hành,Năm hiện hành,113.525,199.999,-,-,113525.0,199999.0,,
Dự phòng thừa trong những năm trước,Chi phí thuế hiện hành > Dự phòng thừa trong những năm trước,Dự phòng thừa trong những năm trước,-,(7.153.137),-,(8.501.985),,-7153137.0,,-8501985.0
,,,113.525,(6.953.138),-,(8.501.985),113525.0,-6953138.0,,-8501985.0
Lợi ích thuế thu nhập hoãn lại,Lợi ích thuế thu nhập hoãn lại,Lợi ích thuế thu nhập hoãn lại,,,,,,,,
Hoàn nhập chênh lệch tạm thời,Lợi ích thuế thu nhập hoãn lại > Hoàn nhập chênh lệch tạm thời,Hoàn nhập chênh lệch tạm thời,(25.876.098),(20.978.465),-,-,-25876098.0,-20978465.0,,
Lợi ích thuế thu nhập doanh nghiệp,Lợi ích thuế thu nhập hoãn lại > Lợi ích thuế thu nhập doanh nghiệp,Lợi ích thuế thu nhập doanh nghiệp,(25.762.573),(27.931.603),-,(8.501.985),-25762573.0,-27931603.0,,-8501985.0
