row_label_raw,row_label_full,col_0,Loại tiền,Lãi suất năm,Năm đáo hạn,Tập đoàn > 31/12/2015Nghìn VND,Tập đoàn > 1/1/2015Nghìn VND,numeric__Loại tiền,numeric__Lãi suất năm,numeric__Năm đáo hạn,numeric__Tập đoàn > 31/12/2015Nghìn VND,numeric__Tập đoàn > 1/1/2015Nghìn VND
Phát hành trái phiếu có đảm bảo,Phát hành trái phiếu có đảm bảo,Phát hành trái phiếu có đảm bảo,VND,10%,-,-,6.800.000.000,,0.1,,,6800000000.0
Phát hành trái phiếu có đảm bảo,Phát hành trái phiếu có đảm bảo,Phát hành trái phiếu có đảm bảo,VND,8%,2020,7.865.677.365,-,,0.08,2020.0,7865677365.0,
,,,,,,7.865.677.365,6.800.000.000,,,,7865677365.0,6800000000.0
