row_label_raw,row_label_full,col_0,Tập đoàn,Tập đoàn_1,Công ty,Công ty_1,numeric__Tập đoàn,numeric__Tập đoàn_1,numeric__Công ty,numeric__Công ty_1
,,,1/1/2015(đã phân loại lại)Nghìn VND,1/1/2015(theo báo cáo trước đây)Nghìn VND,1/1/2015(đã phân loại lại)Nghìn VND,1/1/2015(theo báo cáo trước đây)Nghìn VND,,,,
Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,-,13.278.989,-,-,,13278989.0,,
Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,280.333.512,267.054.523,-,-,280333512.0,267054523.0,,
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,-,38.261.125,-,-,,38261125.0,,
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,1.421.346.690,1.383.085.565,-,-,1421346690.0,1383085565.0,,
Vốn khác,Vốn khác,Vốn khác,(295.683.347),-,-,-,-295683347.0,,,
Quỹ khác,Quỹ khác,Quỹ khác,-,(295.683.347),-,-,,-295683347.0,,
,,,1.405.996.855,1.405.996.855,-,-,1405996855.0,1405996855.0,,
