row_label_raw,row_label_full,Tên công ty,Địa chỉ,numeric__Địa chỉ
Công ty TNHH MTV Tài Nguyên Ma San Thái Nguyên (“MRTN”),Công ty TNHH MTV Tài Nguyên Ma San Thái Nguyên (“MRTN”),Công ty TNHH MTV Tài Nguyên Ma San Thái Nguyên (“MRTN”),"Thành phố Hồ Chí Minh, Việt Nam",
Công ty TNHH MTV Thương mại và Đầu tư Thái Nguyên (“TNTI”),Công ty TNHH MTV Thương mại và Đầu tư Thái Nguyên (“TNTI”),Công ty TNHH MTV Thương mại và Đầu tư Thái Nguyên (“TNTI”),"Thành phố Hồ Chí Minh, Việt Nam",
Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo (“NPM”),Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo (“NPM”),Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo (“NPM”),"Tỉnh Thái Nguyên, Việt Nam",
Công ty TNHH Tỉnh luyện Vonfram Núi Pháo - H.C. Starck (“NPHCS”),Công ty TNHH Tỉnh luyện Vonfram Núi Pháo - H.C. Starck (“NPHCS”),Công ty TNHH Tỉnh luyện Vonfram Núi Pháo - H.C. Starck (“NPHCS”),"Tỉnh Thái Nguyên, Việt Nam",
