row_label_raw,row_label_full,col_0,Tỷ giá tại ngày > 31/12/2015 > Tỷ giá mua,Tỷ giá tại ngày > 31/12/2015 > Tỷ giá bán,Tỷ giá tại ngày > 1/1/2015,numeric__Tỷ giá tại ngày > 31/12/2015 > Tỷ giá mua,numeric__Tỷ giá tại ngày > 31/12/2015 > Tỷ giá bán,numeric__Tỷ giá tại ngày > 1/1/2015
USD/VND,USD/VND,USD/VND,22.400,22.530,21.373,22400.0,22530.0,21373.0
AUD/VND,AUD/VND,AUD/VND,15.994,16.765,17.252,15994.0,16765.0,17252.0
EUR/VND,EUR/VND,EUR/VND,24.161,24.979,25.622,24161.0,24979.0,25622.0
THB/VND,THB/VND,THB/VND,607,639,631,607.0,639.0,631.0
SGD/VND,SGD/VND,SGD/VND,15.740,16.032,15.910,15740.0,16032.0,15910.0
CNY/VND,CNY/VND,CNY/VND,3.404,3.521,3.395,3404.0,3521.0,3395.0
GBP/VND,GBP/VND,GBP/VND,33.042,33.552,-,33042.0,33552.0,
