row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",32.075.367,36.182.339,32075367.0,36182339.0
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,15.442.139,12.822.018,15442139.0,12822018.0
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,10.486.837,8.731.631,10486837.0,8731631.0
Công ty nhà nước,Công ty nhà nước,Công ty nhà nước,4.028.647,10.263.347,4028647.0,10263347.0
Công ty trách nhiệm hữu hạn 1 thành viên do nhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn 1 thành viên do nhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn 1 thành viên do nhà nước sở hữu 100% vốn điều lệ,1.975.751,137.932,1975751.0,137932.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,1.386.630,1.517.921,1386630.0,1517921.0
Công ty trách nhiệm hữu hạn 2 thành viên trở lên có phần vốn góp của nhà nước trên 50% vốn điều lệ hoặc nhà nước giữ quyền chi phối,Công ty trách nhiệm hữu hạn 2 thành viên trở lên có phần vốn góp của nhà nước trên 50% vốn điều lệ hoặc nhà nước giữ quyền chi phối,Công ty trách nhiệm hữu hạn 2 thành viên trở lên có phần vốn góp của nhà nước trên 50% vốn điều lệ hoặc nhà nước giữ quyền chi phối,821.300,1.032.419,821300.0,1032419.0
Công ty Cổ phần Nhà nước,Công ty Cổ phần Nhà nước,Công ty Cổ phần Nhà nước,359.392,278.120,359392.0,278120.0
"Đơn vị hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đằng, đoàn thể và hiệp hội",210.888,224.206,210888.0,224206.0
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,40.376,14.046,40376.0,14046.0
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,17.858,35.381,17858.0,35381.0
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,6.528,-,6528.0,
Khác,Khác,Khác,997.662,1.282.760,997662.0,1282760.0
,,,67.849.375,72.522.120,67849375.0,72522120.0
